P[mb]	z[m]	T[C]	Td[C]	WS[m/s]
277.1	9371.30	-38.8	-43.0	14.163
276.8	9374.30	-38.7	-43.0	14.317
276.5	9377.30	-38.7	-42.9	14.456
276.2	9383.80	-38.7	-43.0	14.595
276.0	9390.20	-38.7	-43.0	14.754
275.7	9397.20	-38.9	-43.1	14.950
275.4	9404.20	-39.0	-43.3	15.186
275.1	9414.10	-39.0	-43.3	15.444
274.8	9424.10	-39.1	-43.4	15.706
274.5	9435.60	-38.9	-43.2	15.958
274.2	9447.00	-38.7	-43.1	16.184
273.9	9448.50	-39.0	-43.3	16.385
273.7	9450.00	-39.2	-43.5	16.550
273.4	9458.00	-39.1	-43.4	16.694
273.2	9466.00	-39.0	-43.3	16.838
272.9	9473.90	-39.1	-43.4	16.992
272.7	9481.90	-39.1	-43.5	17.162
272.4	9485.90	-39.2	-43.4	17.342
272.2	9489.90	-39.2	-43.5	17.517
271.9	9499.80	-39.2	-43.5	17.692
271.7	9509.80	-39.3	-43.6	17.861
271.5	9513.80	-39.5	-43.8	18.011
271.3	9517.80	-39.3	-43.6	18.119
271.0	9523.70	-39.3	-43.6	18.180
270.8	9525.70	-39.3	-43.6	18.186
270.6	9529.70	-39.3	-43.6	18.150
270.4	9534.70	-39.3	-43.7	18.078
270.2	9539.70	-39.4	-43.7	17.995
270.0	9545.30	-39.6	-43.9	17.908
269.7	9551.00	-39.5	-43.9	17.841
269.5	9556.60	-39.5	-43.9	17.789
269.3	9562.30	-39.6	-43.9	17.759
269.1	9567.90	-39.6	-44.0	17.728
268.9	9573.60	-39.7	-44.0	17.692
268.6	9580.00	-39.7	-44.1	17.635
268.4	9586.50	-39.7	-44.1	17.543
268.2	9592.00	-39.7	-44.1	17.419
268.0	9597.50	-39.8	-44.2	17.301
267.8	9604.40	-39.8	-44.2	17.203
267.6	9611.40	-40.1	-44.5	17.136
267.4	9614.40	-40.0	-44.4	17.100
267.2	9617.40	-40.0	-44.3	17.090
267.0	9621.40	-40.1	-44.5	17.090
266.8	9626.90	-40.1	-44.5	17.100
266.6	9632.30	-40.2	-44.6	17.105
266.4	9638.30	-40.2	-44.6	17.085
266.2	9644.30	-40.3	-44.7	17.054
266.0	9649.30	-40.3	-44.7	17.018
265.9	9652.90	-40.3	-44.7	16.987
265.7	9656.40	-40.4	-44.8	16.987
265.5	9660.00	-40.4	-44.8	17.018
265.3	9663.60	-40.4	-44.9	17.095
265.2	9667.20	-40.5	-44.9	17.203
265.0	9672.20	-40.5	-44.9	17.316
264.9	9678.20	-40.6	-45.0	17.445
264.7	9684.10	-40.6	-45.0	17.563
264.6	9686.80	-40.6	-45.0	17.651
264.5	9689.50	-40.6	-45.1	17.712
264.3	9692.10	-40.7	-45.1	17.764
264.2	9694.80	-40.7	-45.1	17.815
264.1	9697.40	-40.7	-45.2	17.892
263.9	9700.10	-40.8	-45.2	17.995
263.8	9702.10	-40.8	-45.2	18.114
263.7	9706.10	-40.8	-45.2	18.227
263.5	9709.50	-40.9	-45.3	18.330
263.4	9713.00	-40.9	-45.4	18.422
263.2	9716.50	-41.0	-45.4	18.494
263.1	9720.00	-41.0	-45.5	18.546
262.9	9724.00	-41.1	-45.6	18.582
262.7	9729.00	-41.1	-45.6	18.607
262.6	9733.90	-41.1	-45.6	18.633
262.4	9738.90	-41.1	-45.6	18.674
262.2	9742.90	-41.1	-45.6	18.721
262.1	9746.90	-41.2	-45.7	18.757
261.9	9750.90	-41.2	-45.7	18.772
261.7	9755.90	-41.2	-45.7	18.772
261.6	9760.80	-41.3	-45.8	18.757
261.4	9764.80	-41.4	-45.8	18.741
261.3	9768.80	-41.4	-45.9	18.736
261.1	9773.30	-41.4	-45.9	18.741
261.0	9777.80	-41.5	-45.9	18.751
260.8	9780.30	-41.5	-46.0	18.767
260.7	9782.80	-41.5	-46.0	18.787
260.5	9787.70	-41.5	-46.1	18.813
260.3	9792.70	-41.5	-46.1	18.844
260.2	9796.20	-41.6	-46.1	18.890
260.0	9799.70	-41.6	-46.1	18.937
259.9	9803.20	-41.6	-46.1	19.009
259.7	9806.70	-41.7	-46.2	19.081
259.5	9817.60	-41.7	-46.2	19.153
259.4	9821.60	-41.7	-46.2	19.225
259.2	9823.60	-41.8	-46.3	19.292
259.0	9825.60	-41.8	-46.3	19.348
258.9	9830.60	-41.9	-46.4	19.384
258.7	9836.60	-41.9	-46.4	19.410
258.6	9842.50	-41.9	-46.4	19.431
258.4	9847.50	-41.9	-46.5	19.446
258.2	9851.70	-42.0	-46.5	19.456
258.1	9855.90	-42.0	-46.5	19.461
257.9	9860.10	-42.0	-46.5	19.436
257.8	9864.20	-42.0	-46.5	19.374
257.6	9868.40	-42.0	-46.6	19.271
257.4	9871.40	-42.1	-46.7	19.142
257.3	9874.40	-42.2	-46.8	18.988
257.1	9878.40	-42.2	-46.8	18.818
256.9	9882.40	-42.3	-46.8	18.628
256.7	9887.70	-42.3	-46.9	18.433
256.5	9893.00	-42.4	-46.9	18.252
256.3	9898.30	-42.4	-47.0	18.088
256.1	9903.60	-42.4	-47.0	17.939
255.9	9908.90	-42.3	-46.9	17.795
255.7	9914.30	-42.3	-46.9	17.645
255.5	9921.70	-42.4	-47.0	17.491
255.3	9929.20	-42.4	-47.0	17.342
255.0	9935.20	-42.4	-47.0	17.203
254.8	9941.20	-42.4	-47.0	17.100
254.6	9946.10	-42.5	-47.1	17.033
254.4	9953.10	-42.5	-47.1	17.008
254.2	9959.10	-42.5	-47.1	17.013
254.0	9963.30	-42.6	-47.1	17.033
253.8	9967.40	-42.6	-47.2	17.064
253.7	9971.60	-42.7	-47.3	17.090
253.5	9975.80	-42.7	-47.3	17.069
253.3	9980.00	-42.8	-47.4	17.013
253.1	9984.00	-42.9	-47.4	16.930
252.9	9990.00	-42.9	-47.5	16.827
252.6	9995.90	-43.0	-47.6	16.709
252.4	10001.90	-43.0	-47.6	16.586
252.2	10008.90	-43.1	-47.7	16.447
252.0	10014.40	-43.2	-47.8	16.308
251.7	10019.80	-43.2	-47.8	16.169
251.5	10025.30	-43.3	-47.9	16.020
251.2	10030.80	-43.4	-48.0	15.876
251.0	10037.80	-43.5	-48.1	15.742
250.7	10045.70	-43.5	-48.1	15.634
250.5	10053.70	-43.6	-48.2	15.557
250.2	10061.70	-43.6	-48.2	15.531
250.0	10067.70	-43.6	-48.3	15.572
249.7	10077.60	-43.7	-48.3	15.670
249.5	10087.60	-43.8	-48.4	15.824
249.2	10093.40	-43.8	-48.4	16.025
249.0	10099.30	-43.9	-48.5	16.272
248.7	10105.10	-43.9	-48.6	16.555
248.4	10111.00	-44.0	-48.7	16.869
248.2	10116.80	-44.1	-48.7	17.213
247.9	10122.70	-44.1	-48.8	17.584
247.6	10128.50	-44.2	-48.9	17.964
247.4	10134.40	-44.3	-48.9	18.350
247.1	10142.40	-44.4	-49.0	18.726
246.8	10150.30	-44.4	-49.1	19.091
246.5	10158.30	-44.5	-49.2	19.441
246.2	10166.30	-44.6	-49.2	19.765
245.9	10174.20	-44.7	-49.3	20.068
245.6	10182.20	-44.7	-49.4	20.341
245.3	10190.20	-44.8	-49.4	20.588
245.0	10198.10	-44.8	-49.5	20.804
244.7	10206.10	-44.9	-49.5	20.994
244.5	10214.60	-44.9	-49.5	21.159
244.2	10223.00	-44.9	-49.6	21.293
243.9	10229.00	-45.0	-49.7	21.391
