P[mb]	z[m]	T[C]	Td[C]	WS[m/s]
496.4	5150.10	-10.9	-12.2	7.531
496.1	5155.60	-11.1	-12.6	7.547
495.7	5161.10	-11.2	-13.0	7.578
495.4	5167.50	-11.3	-13.4	7.624
495.0	5174.00	-11.4	-13.8	7.681
494.7	5181.00	-11.3	-13.6	7.737
494.3	5188.00	-11.4	-13.3	7.789
494.0	5194.00	-11.4	-13.1	7.835
493.6	5200.00	-11.3	-12.7	7.881
493.2	5204.90	-11.3	-12.4	7.943
492.8	5209.90	-11.4	-12.4	8.020
492.5	5214.90	-11.4	-12.5	8.102
492.1	5221.90	-11.5	-13.0	8.180
491.7	5226.90	-11.6	-13.6	8.252
491.4	5231.90	-11.6	-14.0	8.313
491.0	5237.90	-11.7	-14.2	8.380
490.7	5244.90	-11.6	-14.3	8.437
490.3	5249.80	-11.6	-14.3	8.493
490.0	5255.30	-11.5	-14.3	8.540
489.6	5260.80	-11.4	-14.5	8.591
489.3	5265.30	-11.4	-14.5	8.648
489.0	5269.80	-11.4	-14.5	8.710
488.7	5273.80	-11.4	-14.5	8.782
488.4	5277.80	-11.4	-14.6	8.848
488.1	5281.80	-11.5	-14.7	8.910
487.8	5285.80	-11.5	-14.7	8.967
487.5	5290.20	-11.5	-14.7	9.018
487.2	5294.70	-11.6	-14.8	9.070
487.0	5297.70	-11.6	-14.8	9.121
486.7	5300.70	-11.6	-14.8	9.167
486.5	5305.20	-11.7	-14.9	9.224
486.2	5309.70	-11.7	-14.9	9.291
486.0	5313.20	-11.7	-15.0	9.363
485.7	5316.70	-11.8	-15.0	9.440
485.5	5320.70	-11.8	-15.0	9.512
485.2	5324.70	-11.9	-15.0	9.574
484.9	5328.70	-11.9	-15.1	9.625
484.7	5332.60	-11.9	-15.1	9.661
484.4	5336.60	-12.0	-15.1	9.692
484.1	5341.60	-12.0	-15.1	9.713
483.9	5345.60	-12.1	-15.1	9.733
483.6	5349.60	-12.1	-15.1	9.759
483.4	5354.60	-12.1	-15.1	9.795
483.1	5358.60	-12.2	-15.1	9.841
482.9	5362.60	-12.1	-14.8	9.898
482.6	5365.60	-12.1	-14.4	9.954
482.3	5369.60	-12.1	-14.3	10.001
482.1	5373.50	-12.1	-14.3	10.042
481.9	5376.50	-12.1	-14.3	10.073
481.6	5380.50	-12.1	-14.3	10.104
481.4	5384.50	-12.1	-14.4	10.129
481.1	5388.50	-12.0	-14.4	10.160
480.9	5392.50	-12.0	-14.4	10.201
480.7	5396.50	-12.0	-14.4	10.243
480.4	5400.50	-12.0	-14.2	10.284
480.2	5404.50	-12.0	-14.1	10.325
479.9	5407.50	-11.9	-14.2	10.366
479.7	5411.50	-11.8	-14.4	10.402
479.4	5415.40	-11.9	-14.5	10.428
479.2	5418.40	-11.9	-14.6	10.454
479.0	5422.90	-11.9	-14.6	10.474
478.7	5427.40	-11.9	-14.7	10.495
478.5	5430.90	-12.0	-14.7	10.515
478.2	5434.40	-12.0	-14.6	10.531
478.0	5437.90	-12.0	-14.6	10.551
477.8	5441.40	-12.0	-14.6	10.572
477.5	5445.40	-12.0	-15.1	10.592
477.3	5449.40	-11.9	-15.5	10.618
477.0	5453.30	-11.9	-15.9	10.634
476.8	5457.30	-11.9	-16.2	10.654
476.6	5460.80	-11.9	-16.5	10.664
476.3	5464.30	-11.9	-16.9	10.664
476.1	5468.30	-12.0	-17.0	10.659
475.8	5472.30	-12.0	-17.1	10.654
475.6	5476.30	-12.0	-17.3	10.649
475.3	5480.30	-12.0	-17.4	10.644
475.1	5485.30	-12.0	-17.5	10.644
474.9	5488.30	-12.1	-17.7	10.644
474.6	5492.30	-12.1	-17.9	10.649
474.4	5496.20	-12.1	-18.2	10.664
474.2	5500.20	-12.1	-18.4	10.675
473.9	5503.20	-12.1	-18.6	10.685
473.7	5506.20	-12.1	-18.7	10.706
473.5	5510.20	-12.1	-18.9	10.742
473.2	5515.20	-12.1	-19.1	10.793
473.0	5518.70	-12.1	-19.2	10.860
472.8	5522.20	-12.1	-19.4	10.937
472.5	5526.20	-12.1	-19.5	11.019
472.3	5530.20	-12.2	-19.6	11.097
472.0	5534.10	-12.2	-19.7	11.179
471.8	5538.10	-12.1	-19.9	11.256
471.5	5542.10	-12.1	-20.1	11.333
471.2	5546.10	-12.1	-20.2	11.416
470.9	5552.10	-12.1	-20.4	11.503
470.6	5558.10	-12.1	-20.5	11.601
470.3	5566.10	-12.0	-20.4	11.698
469.9	5574.10	-12.0	-20.4	11.801
469.6	5580.00	-12.0	-20.4	11.889
469.3	5586.00	-12.1	-20.4	11.961
468.9	5589.50	-12.1	-20.4	12.017
468.6	5593.00	-12.1	-20.4	12.059
468.3	5597.00	-12.1	-20.3	12.105
468.0	5602.00	-12.1	-20.3	12.156
467.7	5606.00	-12.1	-20.2	12.228
467.4	5610.00	-12.2	-20.2	12.306
467.1	5614.00	-12.2	-20.2	12.393
466.9	5618.90	-12.2	-20.2	12.491
466.6	5623.90	-12.2	-20.3	12.578
466.3	5628.90	-12.2	-20.4	12.660
466.0	5632.90	-12.2	-20.4	12.732
465.7	5638.90	-12.3	-20.5	12.794
465.5	5644.90	-12.3	-20.6	12.851
465.2	5649.90	-12.4	-20.6	12.918
464.9	5654.80	-12.4	-20.7	12.995
464.6	5659.80	-12.5	-20.7	13.087
464.3	5662.80	-12.6	-20.7	13.190
464.0	5666.80	-12.6	-20.8	13.293
463.8	5670.80	-12.6	-20.8	13.386
463.5	5672.80	-12.6	-20.8	13.473
463.3	5676.80	-12.6	-20.9	13.545
463.0	5679.80	-12.6	-20.9	13.612
462.8	5683.80	-12.6	-20.9	13.664
462.6	5687.80	-12.7	-21.0	13.715
462.4	5691.80	-12.7	-21.0	13.772
462.1	5694.70	-12.7	-21.1	13.828
461.9	5698.70	-12.7	-21.1	13.885
461.7	5701.70	-12.8	-21.1	13.947
461.5	5705.70	-12.8	-21.1	14.008
461.3	5709.70	-12.8	-21.2	14.065
461.1	5713.20	-12.8	-21.2	14.116
460.8	5716.70	-12.9	-21.2	14.157
460.6	5719.70	-12.9	-21.3	14.188
460.4	5722.70	-12.9	-21.3	14.214
460.2	5726.20	-13.0	-21.3	14.245
460.0	5729.70	-13.0	-21.3	14.281
459.8	5733.60	-13.0	-21.4	14.322
459.5	5737.60	-13.1	-21.4	14.363
459.3	5741.60	-13.1	-21.5	14.404
459.1	5745.60	-13.1	-21.5	14.440
458.8	5749.10	-13.2	-21.6	14.482
458.6	5752.60	-13.2	-21.6	14.512
458.4	5756.60	-13.3	-21.7	14.543
458.2	5760.60	-13.3	-21.6	14.569
457.9	5764.60	-13.3	-21.7	14.595
457.7	5767.60	-13.4	-21.7	14.615
457.5	5771.60	-13.4	-21.7	14.636
457.2	5775.50	-13.4	-21.7	14.662
457.0	5779.50	-13.5	-21.8	14.682
456.8	5783.50	-13.5	-21.8	14.693
456.6	5786.50	-13.6	-21.9	14.693
456.4	5790.50	-13.6	-21.9	14.687
456.1	5794.50	-13.6	-22.0	14.677
455.9	5798.50	-13.6	-22.0	14.667
455.7	5802.50	-13.7	-22.1	14.662
455.4	5806.00	-13.7	-22.2	14.662
455.2	5809.50	-13.7	-22.2	14.667
455.0	5813.40	-13.8	-22.3	14.667
454.8	5817.40	-13.8	-22.3	14.667
454.5	5821.40	-13.8	-22.4	14.662
454.3	5825.40	-13.9	-22.4	14.657
454.1	5827.40	-13.9	-22.4	14.651
453.8	5829.40	-13.9	-22.4	14.657
453.6	5835.40	-14.0	-22.5	14.672
453.3	5841.40	-14.0	-22.5	14.698
453.1	5844.90	-14.1	-22.5	14.734
452.9	5848.40	-14.1	-22.5	14.775
452.6	5852.30	-14.1	-22.6	14.821
452.4	5856.30	-14.2	-22.6	14.862
452.2	5859.80	-14.2	-22.6	14.893
451.9	5863.30	-14.2	-22.6	14.924
451.7	5867.30	-14.3	-22.6	14.945
451.5	5870.80	-14.3	-22.7	14.970
451.2	5874.30	-14.3	-22.7	15.001
451.0	5878.30	-14.4	-22.7	15.047
450.8	5882.30	-14.4	-22.8	15.099
450.6	5886.30	-14.5	-22.8	15.150
450.3	5890.20	-14.5	-22.8	15.202
450.1	5894.20	-14.5	-22.8	15.243
449.9	5897.20	-14.6	-22.8	15.279
449.7	5901.20	-14.6	-22.9	15.305
449.4	5905.20	-14.6	-23.2	15.330
449.2	5909.20	-14.6	-23.6	15.356
449.0	5913.20	-14.6	-23.9	15.382
448.8	5916.20	-14.6	-24.2	15.408
448.5	5920.20	-14.6	-24.9	15.428
448.3	5923.20	-14.6	-25.3	15.459
448.1	5927.20	-14.6	-25.5	15.500
447.9	5931.10	-14.7	-25.7	15.541
447.7	5935.10	-14.7	-25.9	15.583
447.5	5938.10	-14.7	-26.1	15.629
447.2	5942.10	-14.7	-26.5	15.670
447.0	5945.60	-14.7	-27.2	15.711
446.8	5949.10	-14.7	-27.7	15.757
446.6	5953.10	-14.7	-28.1	15.809
446.4	5957.10	-14.8	-28.3	15.860
446.1	5960.10	-14.8	-28.5	15.922
445.9	5964.10	-14.8	-28.5	15.984
445.7	5968.00	-14.8	-28.6	16.056
445.5	5971.00	-14.9	-28.7	16.133
445.2	5974.00	-14.9	-28.7	16.210
445.0	5977.00	-15.0	-28.8	16.287
444.8	5980.00	-15.0	-28.8	16.359
444.6	5985.50	-15.0	-28.8	16.426
444.3	5991.00	-15.1	-28.8	16.488
444.1	5992.50	-15.1	-28.8	16.545
443.9	5994.00	-15.1	-28.8	16.606
443.7	5998.00	-15.2	-28.7	16.668
443.5	6002.00	-15.2	-28.7	16.725
443.3	6005.40	-15.2	-28.6	16.786
443.1	6008.90	-15.2	-28.4	16.843
442.8	6012.90	-15.3	-28.3	16.905
442.6	6015.90	-15.3	-28.1	16.961
442.4	6019.90	-15.3	-27.8	17.018
442.2	6023.90	-15.3	-27.5	17.069
442.0	6027.90	-15.3	-27.3	17.121
441.8	6031.90	-15.3	-27.2	17.177
441.6	6034.90	-15.3	-27.1	17.234
441.3	6038.90	-15.3	-27.0	17.290
441.1	6041.90	-15.4	-26.9	17.342
440.9	6045.80	-15.4	-26.9	17.388
440.7	6048.80	-15.4	-27.0	17.429
440.5	6052.80	-15.5	-26.9	17.476
440.3	6055.80	-15.5	-26.9	17.522
440.0	6059.80	-15.5	-26.7	17.573
439.8	6063.80	-15.5	-26.6	17.625
439.6	6067.80	-15.5	-26.3	17.676
439.4	6071.80	-15.6	-26.2	17.723
439.1	6076.30	-15.6	-26.1	17.769
438.9	6080.70	-15.6	-26.1	17.805
438.7	6085.20	-15.5	-26.3	17.841
438.4	6089.70	-15.6	-26.6	17.872
438.2	6093.20	-15.5	-26.7	17.898
438.0	6096.70	-15.6	-26.8	17.928
437.8	6100.20	-15.6	-26.7	17.964
437.5	6103.70	-15.5	-26.4	18.000
437.3	6107.70	-15.5	-26.2	18.031
437.1	6110.70	-15.6	-26.2	18.062
436.9	6114.70	-15.6	-26.1	18.083
436.7	6117.60	-15.6	-26.1	18.093
436.5	6121.60	-15.6	-26.2	18.093
436.3	6124.60	-15.6	-26.3	18.088
436.1	6128.60	-15.6	-26.5	18.088
435.8	6131.60	-15.6	-26.9	18.088
435.6	6135.60	-15.6	-27.2	18.093
435.4	6138.60	-15.7	-27.4	18.098
435.2	6142.60	-15.7	-27.6	18.108
435.0	6146.60	-15.8	-27.7	18.114
434.8	6150.60	-15.8	-27.8	18.119
434.6	6153.60	-15.8	-27.8	18.124
434.3	6157.50	-15.8	-27.9	18.134
434.1	6161.50	-15.9	-28.0	18.144
433.9	6165.50	-15.9	-28.1	18.160
433.7	6170.50	-15.9	-28.1	18.175
433.4	6175.50	-16.0	-28.2	18.201
433.2	6179.50	-16.0	-28.3	18.237
433.0	6183.50	-16.1	-28.4	18.273
432.7	6186.50	-16.1	-28.5	18.304
432.5	6191.50	-16.1	-28.6	18.335
432.3	6195.40	-16.1	-28.7	18.366
432.0	6198.40	-16.1	-28.9	18.397
431.8	6202.40	-16.0	-29.4	18.433
431.6	6207.40	-16.0	-29.8	18.469
431.4	6210.40	-16.0	-30.0	18.510
431.1	6214.40	-15.9	-30.1	18.561
430.9	6218.40	-15.9	-30.0	18.607
430.7	6221.90	-15.9	-30.0	18.659
430.5	6225.40	-15.9	-30.0	18.710
430.2	6229.40	-15.9	-30.0	18.751
430.0	6233.30	-15.9	-30.0	18.782
429.8	6237.30	-16.0	-29.9	18.813
429.6	6241.30	-16.0	-29.8	18.849
429.3	6245.30	-16.0	-29.8	18.890
429.1	6249.30	-16.0	-29.8	18.932
428.9	6253.30	-16.1	-29.8	18.978
428.6	6257.30	-16.1	-29.8	19.024
428.4	6262.30	-16.1	-29.8	19.076
428.2	6267.20	-16.2	-29.8	19.122
428.0	6271.20	-16.2	-29.8	19.158
427.7	6275.20	-16.2	-29.7	19.178
427.5	6279.20	-16.3	-29.6	19.199
427.3	6283.20	-16.3	-29.6	19.220
427.0	6286.20	-16.4	-29.6	19.240
426.8	6290.20	-16.4	-29.5	19.271
426.6	6294.20	-16.4	-29.4	19.307
426.4	6298.20	-16.5	-29.4	19.348
426.1	6302.20	-16.5	-29.4	19.389
425.9	6307.10	-16.5	-29.2	19.420
425.7	6310.10	-16.6	-28.9	19.451
425.4	6314.10	-16.6	-28.5	19.477
425.2	6319.10	-16.6	-28.3	19.497
425.0	6323.10	-16.7	-28.1	19.523
424.8	6327.10	-16.7	-27.9	19.549
424.5	6331.10	-16.7	-27.8	19.575
424.3	6335.10	-16.8	-27.8	19.605
424.1	6338.60	-16.8	-27.7	19.631
423.9	6342.00	-16.8	-27.7	19.662
423.7	6346.00	-16.9	-27.6	19.688
423.4	6350.00	-16.9	-27.5	19.719
423.2	6354.50	-16.9	-27.6	19.750
423.0	6359.00	-16.9	-27.7	19.775
422.7	6363.00	-16.9	-27.9	19.811
422.5	6367.00	-16.8	-28.0	19.847
422.3	6370.50	-16.8	-28.1	19.888
422.0	6374.00	-16.8	-28.2	19.930
421.8	6377.90	-16.9	-28.4	19.966
421.6	6381.90	-16.9	-28.5	19.996
421.3	6385.90	-16.9	-28.6	20.027
421.1	6389.90	-16.9	-28.7	20.058
420.8	6393.90	-16.9	-28.7	20.094
420.6	6397.90	-17.0	-28.8	20.135
420.4	6400.90	-17.0	-28.9	20.182
420.2	6404.90	-17.1	-28.9	20.223
419.9	6408.90	-17.1	-28.9	20.259
419.7	6412.80	-17.1	-29.0	20.295
419.5	6416.80	-17.2	-28.9	20.321
419.2	6420.80	-17.2	-29.0	20.341
419.0	6424.80	-17.2	-29.0	20.362
418.8	6428.80	-17.3	-29.0	20.372
418.6	6432.80	-17.3	-29.0	20.382
418.4	6436.80	-17.3	-29.0	20.387
418.1	6440.80	-17.4	-29.1	20.393
417.9	6443.80	-17.4	-29.1	20.403
417.7	6447.80	-17.4	-29.1	20.413
417.5	6451.70	-17.5	-29.4	20.423
417.3	6455.70	-17.5	-29.6	20.429
417.1	6459.70	-17.5	-29.7	20.439
416.8	6463.70	-17.5	-29.7	20.444
416.6	6467.70	-17.5	-29.8	20.449
416.4	6471.70	-17.6	-29.7	20.449
416.2	6475.70	-17.6	-29.7	20.454
416.0	6479.70	-17.6	-29.7	20.454
415.7	6483.70	-17.7	-29.6	20.454
415.5	6487.60	-17.7	-29.4	20.459
415.3	6491.60	-17.7	-29.3	20.475
415.0	6495.60	-17.8	-29.2	20.490
414.8	6499.60	-17.8	-29.0	20.511
414.6	6503.60	-17.9	-28.9	20.521
414.4	6507.60	-17.9	-28.8	20.526
414.1	6512.10	-17.9	-28.6	20.526
413.9	6516.60	-17.9	-28.4	20.521
413.7	6520.60	-17.9	-28.4	20.506
413.4	6524.50	-17.9	-28.3	20.485
413.2	6528.50	-17.9	-28.3	20.465
413.0	6532.50	-17.9	-28.3	20.449
412.8	6537.00	-17.9	-28.3	20.434
412.5	6541.50	-17.9	-28.3	20.429
412.3	6545.50	-18.0	-28.4	20.429
412.1	6549.50	-18.0	-28.4	20.434
411.8	6552.50	-18.1	-28.5	20.434
411.6	6556.50	-18.1	-28.5	20.429
411.4	6561.40	-18.1	-28.6	20.418
411.2	6565.40	-18.2	-28.6	20.408
410.9	6569.40	-18.2	-28.7	20.393
410.7	6573.40	-18.2	-28.7	20.377
410.5	6577.40	-18.3	-28.8	20.372
410.3	6581.40	-18.2	-28.8	20.372
410.1	6585.40	-18.3	-28.9	20.382
409.9	6589.40	-18.3	-29.0	20.393
409.7	6592.30	-18.3	-29.0	20.403
409.5	6596.30	-18.3	-29.1	20.408
409.4	6600.30	-18.4	-29.1	20.403
409.2	6603.80	-18.4	-29.1	20.387
409.0	6607.30	-18.4	-29.2	20.367
408.8	6610.80	-18.4	-29.4	20.346
408.6	6614.30	-18.4	-29.5	20.341
408.4	6618.30	-18.4	-29.6	20.341
408.2	6622.30	-18.5	-29.7	20.357
408.0	6625.80	-18.5	-29.7	20.377
407.8	6629.20	-18.5	-29.8	20.398
407.6	6633.20	-18.6	-29.8	20.418
407.3	6637.20	-18.6	-29.8	20.434
407.1	6641.20	-18.6	-29.8	20.444
406.9	6645.20	-18.7	-29.9	20.449
406.7	6649.20	-18.7	-30.1	20.459
406.5	6653.20	-18.7	-30.2	20.470
406.3	6657.20	-18.8	-30.2	20.485
406.1	6660.20	-18.8	-30.2	20.511
405.8	6664.10	-18.8	-30.0	20.526
405.6	6668.10	-18.9	-29.8	20.542
405.4	6672.10	-18.9	-29.7	20.547
405.2	6676.10	-18.9	-29.7	20.537
405.0	6681.10	-19.0	-29.6	20.521
404.8	6684.10	-19.0	-29.6	20.501
404.6	6688.10	-19.0	-29.5	20.475
404.3	6692.10	-19.0	-29.5	20.449
404.1	6696.10	-19.1	-29.6	20.434
403.9	6701.00	-19.1	-29.6	20.423
403.7	6705.00	-19.1	-29.8	20.413
403.4	6710.00	-19.1	-29.9	20.393
403.2	6714.00	-19.2	-30.0	20.357
403.0	6718.00	-19.2	-30.0	20.310
402.8	6722.00	-19.2	-30.2	20.254
402.5	6726.00	-19.2	-30.5	20.202
402.3	6730.00	-19.2	-30.8	20.156
402.1	6734.90	-19.2	-31.0	20.130
401.8	6738.90	-19.2	-31.3	20.120
401.6	6742.90	-19.3	-31.5	20.120
401.4	6747.90	-19.3	-31.6	20.130
401.1	6752.90	-19.4	-31.8	20.140
400.9	6757.40	-19.4	-31.9	20.135
400.7	6761.90	-19.5	-32.0	20.115
400.4	6765.90	-19.5	-32.2	20.094
400.2	6769.80	-19.5	-32.4	20.074
400.0	6773.80	-19.6	-32.6	20.063
399.7	6777.80	-19.6	-32.8	20.068
399.5	6781.30	-19.6	-32.9	20.094
399.3	6784.80	-19.7	-33.0	20.140
399.1	6788.80	-19.7	-33.1	20.187
398.8	6792.80	-19.8	-33.1	20.233
398.6	6796.80	-19.8	-33.1	20.264
398.4	6800.80	-19.8	-33.2	20.279
398.2	6804.70	-19.8	-33.4	20.285
398.0	6808.70	-19.9	-33.6	20.285
397.7	6813.20	-19.9	-33.8	20.285
397.5	6817.70	-19.9	-33.9	20.295
397.3	6821.70	-20.0	-34.1	20.315
397.1	6824.70	-20.0	-34.4	20.341
396.9	6828.70	-20.0	-34.6	20.372
396.7	6832.70	-20.0	-35.0	20.408
396.5	6836.70	-20.0	-35.2	20.434
396.2	6840.60	-20.1	-35.2	20.449
396.0	6843.60	-20.1	-35.3	20.454
395.8	6847.60	-20.1	-35.6	20.454
395.6	6851.60	-20.1	-35.9	20.449
395.4	6855.60	-20.1	-36.1	20.444
395.2	6859.60	-19.9	-36.3	20.444
395.0	6863.60	-19.9	-36.6	20.449
394.8	6867.60	-19.9	-36.7	20.470
394.6	6871.60	-19.9	-36.9	20.485
394.4	6875.50	-20.0	-37.0	20.511
394.2	6879.00	-20.0	-37.1	20.526
394.0	6882.50	-20.0	-37.2	20.531
393.8	6886.50	-20.0	-37.1	20.537
393.6	6890.50	-20.0	-37.2	20.537
393.4	6894.50	-20.0	-37.2	20.542
393.2	6898.50	-20.0	-37.1	20.552
392.9	6902.50	-20.0	-36.9	20.562
392.7	6906.50	-20.0	-36.6	20.578
392.5	6909.90	-20.1	-36.2	20.593
392.3	6913.40	-20.1	-35.8	20.603
392.1	6917.90	-20.1	-35.3	20.603
391.9	6922.40	-20.2	-34.9	20.593
391.7	6925.40	-20.2	-34.7	20.578
391.5	6929.40	-20.2	-34.6	20.552
391.3	6933.40	-20.2	-34.6	20.526
391.1	6937.40	-20.3	-34.7	20.501
390.9	6941.30	-20.3	-35.0	20.485
390.7	6945.30	-20.3	-35.4	20.465
390.5	6949.30	-20.3	-35.8	20.444
390.3	6953.30	-20.3	-36.2	20.423
390.1	6957.30	-20.4	-36.5	20.403
390.0	6960.30	-20.4	-36.8	20.372
389.8	6963.30	-20.4	-37.0	20.336
389.6	6967.30	-20.4	-37.2	20.300
389.4	6971.30	-20.4	-37.2	20.264
389.2	6975.20	-20.4	-37.3	20.233
389.0	6979.20	-20.5	-37.4	20.207
388.8	6983.20	-20.4	-37.3	20.187
388.6	6987.20	-20.4	-36.4	20.171
388.4	6991.20	-20.3	-35.2	20.161
388.2	6995.20	-20.3	-34.2	20.146
388.0	6999.20	-20.3	-33.5	20.130
387.8	7002.20	-20.3	-33.0	20.110
387.6	7006.20	-20.3	-32.7	20.094
387.4	7010.10	-20.3	-32.4	20.074
387.2	7014.10	-20.3	-32.3	20.048
387.0	7017.10	-20.4	-32.2	20.022
386.8	7021.10	-20.4	-32.1	20.002
386.6	7025.10	-20.4	-32.0	19.991
386.4	7029.10	-20.4	-32.0	19.976
386.2	7032.60	-20.4	-32.0	19.960
386.0	7036.10	-20.4	-31.9	19.945
385.8	7040.60	-20.5	-31.9	19.924
385.6	7045.00	-20.5	-31.9	19.904
385.4	7048.50	-20.5	-31.9	19.883
385.2	7052.00	-20.5	-31.9	19.858
385.0	7055.50	-20.5	-31.9	19.837
384.8	7059.00	-20.5	-32.0	19.827
384.6	7062.50	-20.5	-32.1	19.816
384.4	7066.00	-20.5	-32.1	19.811
384.3	7069.50	-20.6	-32.1	19.816
384.1	7073.00	-20.6	-32.2	19.832
383.9	7076.90	-20.6	-32.2	19.847
383.7	7080.90	-20.6	-32.3	19.863
383.5	7084.90	-20.6	-32.4	19.888
383.3	7087.90	-20.6	-32.4	19.919
383.1	7091.90	-20.7	-32.4	19.950
382.9	7095.90	-20.7	-32.4	19.986
382.7	7099.90	-20.7	-32.5	20.027
382.5	7103.90	-20.8	-32.5	20.068
382.3	7107.90	-20.8	-32.6	20.115
382.1	7111.80	-20.8	-32.6	20.161
381.9	7115.80	-20.9	-32.6	20.213
381.7	7119.80	-20.9	-32.7	20.264
381.5	7123.80	-20.9	-32.8	20.310
381.3	7127.80	-20.9	-32.8	20.362
381.1	7131.80	-20.9	-32.9	20.413
380.9	7136.30	-20.9	-33.0	20.465
380.6	7140.80	-20.9	-33.2	20.516
380.4	7144.70	-21.0	-33.3	20.562
380.2	7148.70	-21.0	-33.5	20.609
380.0	7153.20	-21.0	-33.6	20.650
379.8	7157.70	-21.1	-33.7	20.696
379.5	7162.70	-21.1	-33.9	20.742
379.3	7167.70	-21.1	-34.0	20.794
379.0	7173.20	-21.2	-34.1	20.840
378.8	7178.60	-21.2	-34.2	20.886
378.5	7183.10	-21.2	-34.3	20.933
378.3	7187.60	-21.3	-34.4	20.974
378.0	7191.60	-21.4	-34.5	21.005
377.8	7195.60	-21.4	-34.6	21.030
377.5	7199.60	-21.4	-34.6	21.056
377.3	7203.60	-21.4	-34.7	21.077
377.1	7207.60	-21.5	-34.7	21.097
376.8	7211.50	-21.5	-34.8	21.123
376.6	7215.50	-21.6	-34.9	21.154
376.4	7218.50	-21.6	-35.0	21.180
376.2	7222.50	-21.6	-35.2	21.205
376.0	7225.50	-21.6	-35.3	21.221
375.8	7229.50	-21.7	-35.5	21.226
375.6	7233.50	-21.7	-35.5	21.226
375.4	7237.50	-21.7	-35.6	21.221
375.3	7241.50	-21.8	-35.6	21.216
375.1	7244.40	-21.8	-35.7	21.211
374.9	7247.40	-21.8	-35.7	21.211
374.7	7251.40	-21.9	-35.7	21.216
374.5	7255.40	-21.9	-35.7	21.226
374.3	7259.40	-21.9	-35.7	21.231
374.1	7263.40	-22.0	-35.7	21.236
373.9	7267.40	-22.0	-35.7	21.231
373.7	7270.40	-22.0	-35.8	21.216
373.6	7274.40	-22.0	-35.8	21.190
373.4	7278.30	-22.1	-35.9	21.169
373.2	7282.30	-22.1	-36.0	21.149
373.0	7285.30	-22.1	-36.0	21.139
372.8	7289.30	-22.2	-36.0	21.139
372.6	7292.30	-22.2	-36.1	21.144
372.4	7295.80	-22.2	-36.1	21.144
372.2	7299.30	-22.3	-36.2	21.149
372.0	7303.30	-22.3	-36.2	21.144
371.9	7307.30	-22.3	-36.2	21.128
371.7	7311.20	-22.4	-36.2	21.113
371.5	7315.20	-22.4	-36.3	21.092
371.3	7318.70	-22.4	-36.3	21.077
371.1	7322.20	-22.5	-36.3	21.066
370.9	7325.70	-22.5	-36.4	21.061
370.7	7329.20	-22.6	-36.4	21.066
370.5	7332.70	-22.6	-36.4	21.072
370.4	7336.20	-22.6	-36.4	21.092
370.2	7340.20	-22.6	-36.5	21.113
370.0	7344.10	-22.7	-36.5	21.128
369.8	7348.10	-22.7	-36.5	21.144
369.6	7352.10	-22.7	-36.6	21.159
369.4	7356.10	-22.8	-36.6	21.169
369.2	7360.10	-22.8	-36.6	21.180
369.0	7363.10	-22.9	-36.7	21.195
368.8	7367.10	-22.9	-36.7	21.216
368.6	7371.10	-22.9	-36.7	21.241
368.4	7374.10	-23.0	-36.8	21.267
368.2	7378.00	-23.0	-36.8	21.303
368.0	7382.00	-23.0	-36.8	21.339
367.9	7386.00	-23.1	-36.9	21.385
367.7	7389.00	-23.1	-37.1	21.427
367.5	7393.00	-23.1	-37.2	21.452
367.3	7397.00	-23.1	-37.4	21.473
367.1	7400.00	-23.1	-37.5	21.488
366.9	7404.00	-23.2	-37.6	21.504
366.7	7408.00	-23.2	-37.7	21.519
366.5	7411.90	-23.2	-37.8	21.545
366.3	7415.90	-23.3	-37.9	21.581
366.1	7419.90	-23.3	-38.0	21.632
365.9	7423.90	-23.4	-38.1	21.684
365.7	7427.90	-23.4	-38.2	21.735
365.5	7431.90	-23.4	-38.2	21.776
365.3	7435.90	-23.4	-38.3	21.818
365.1	7439.90	-23.5	-38.3	21.848
364.9	7443.80	-23.5	-38.4	21.884
364.7	7447.80	-23.6	-38.4	21.920
364.5	7451.80	-23.6	-38.4	21.967
364.3	7455.80	-23.6	-38.5	22.013
364.1	7459.80	-23.7	-38.6	22.070
363.9	7463.80	-23.7	-38.7	22.121
363.7	7467.80	-23.8	-38.7	22.173
363.5	7472.80	-23.8	-38.7	22.219
363.3	7476.70	-23.8	-38.7	22.260
363.1	7481.70	-23.9	-38.8	22.296
362.9	7486.70	-23.9	-38.8	22.327
362.6	7491.70	-24.0	-38.8	22.358
362.4	7496.70	-24.0	-38.8	22.394
362.2	7500.70	-24.1	-38.9	22.425
362.0	7504.70	-24.1	-39.0	22.461
361.8	7508.60	-24.1	-39.3	22.491
361.6	7512.60	-24.1	-39.6	22.517
361.4	7516.60	-24.1	-39.9	22.538
361.2	7519.60	-24.1	-40.1	22.558
361.0	7523.60	-24.2	-40.3	22.579
360.8	7527.60	-24.2	-40.5	22.605
360.6	7531.60	-24.3	-40.7	22.625
360.4	7534.60	-24.3	-40.9	22.646
360.2	7538.50	-24.3	-41.1	22.661
360.0	7542.50	-24.3	-41.3	22.677
359.8	7546.50	-24.3	-41.4	22.692
359.6	7550.50	-24.3	-41.5	22.702
359.4	7554.50	-24.3	-41.5	22.718
359.2	7558.50	-24.3	-41.5	22.733
359.0	7561.50	-24.3	-41.5	22.744
358.8	7565.50	-24.4	-41.4	22.754
