P[mb]	z[m]	T[C]	Td[C]	WS[m/s]
461.5	5688.70	-11.9	-20.8	16.802
461.2	5690.70	-11.9	-20.8	16.755
461.0	5694.20	-11.9	-20.8	16.694
460.8	5697.60	-11.9	-20.9	16.622
460.6	5701.00	-12.0	-20.9	16.545
460.4	5704.40	-12.0	-21.0	16.478
460.2	5707.80	-12.0	-21.1	16.416
460.0	5711.30	-12.1	-21.2	16.354
459.8	5714.70	-12.1	-21.2	16.298
459.6	5721.70	-12.1	-21.3	16.246
459.3	5724.70	-12.1	-21.3	16.200
459.1	5726.70	-12.2	-21.4	16.159
458.9	5728.60	-12.2	-21.5	16.123
458.7	5732.80	-12.2	-21.5	16.102
458.5	5736.90	-12.3	-21.5	16.087
458.3	5741.00	-12.3	-21.5	16.087
458.1	5745.10	-12.3	-21.4	16.097
457.8	5749.20	-12.3	-21.4	16.123
457.6	5753.30	-12.4	-21.4	16.169
457.4	5757.40	-12.4	-21.4	16.226
457.2	5761.60	-12.4	-21.3	16.277
457.0	5763.10	-12.4	-21.3	16.334
456.8	5764.60	-12.4	-21.2	16.385
456.6	5768.50	-12.4	-21.2	16.436
456.4	5772.10	-12.4	-21.4	16.488
456.1	5775.70	-12.4	-21.7	16.534
455.9	5779.30	-12.4	-22.0	16.575
455.7	5782.90	-12.4	-22.3	16.611
455.5	5786.50	-12.3	-22.7	16.647
455.3	5792.50	-12.3	-23.1	16.678
455.1	5796.50	-12.3	-23.4	16.709
454.9	5799.60	-12.3	-23.9	16.735
454.7	5802.70	-12.3	-24.3	16.761
454.5	5805.80	-12.3	-24.7	16.791
454.2	5808.90	-12.3	-24.9	16.822
454.0	5812.10	-12.4	-25.1	16.858
453.8	5815.20	-12.4	-25.3	16.894
453.6	5818.30	-12.4	-25.4	16.930
453.4	5821.40	-12.4	-25.5	16.966
453.2	5828.40	-12.4	-25.8	17.002
453.0	5831.50	-12.4	-26.1	17.033
452.7	5834.60	-12.4	-26.4	17.069
452.5	5837.70	-12.5	-26.4	17.110
452.3	5840.90	-12.5	-26.4	17.152
452.1	5844.00	-12.5	-26.4	17.198
451.9	5847.10	-12.5	-26.4	17.249
451.7	5850.20	-12.5	-26.4	17.306
451.5	5853.30	-12.6	-26.5	17.352
451.3	5856.30	-12.6	-26.3	17.388
451.1	5861.30	-12.6	-26.1	17.419
450.9	5866.30	-12.7	-26.0	17.445
450.7	5867.80	-12.7	-25.7	17.460
450.4	5869.30	-12.7	-25.7	17.471
450.2	5873.10	-12.7	-25.7	17.476
450.0	5876.90	-12.7	-25.7	17.481
449.8	5880.70	-12.7	-25.7	17.476
449.6	5884.40	-12.8	-25.6	17.471
449.4	5888.20	-12.8	-25.5	17.465
449.2	5893.20	-12.8	-25.3	17.455
449.0	5898.20	-12.8	-25.2	17.445
448.8	5900.20	-12.8	-25.1	17.429
448.6	5902.20	-12.9	-25.0	17.419
448.4	5905.70	-12.9	-25.0	17.393
448.2	5909.20	-13.0	-25.0	17.362
448.0	5912.70	-13.0	-24.9	17.321
447.8	5916.20	-13.0	-24.9	17.275
447.6	5919.20	-13.1	-24.9	17.218
447.4	5922.10	-13.1	-24.9	17.162
447.2	5927.60	-13.1	-24.8	17.105
447.0	5933.10	-13.2	-24.7	17.049
446.8	5934.60	-13.2	-24.6	16.997
446.6	5936.10	-13.2	-24.5	16.946
446.4	5939.10	-13.3	-24.4	16.905
446.2	5942.10	-13.3	-24.2	16.858
446.0	5946.10	-13.3	-24.1	16.807
445.8	5950.10	-13.2	-24.0	16.755
445.6	5954.10	-13.2	-24.0	16.699
445.4	5958.10	-13.2	-23.9	16.653
445.2	5961.00	-13.3	-23.9	16.606
445.0	5968.00	-13.3	-23.9	16.565
444.8	5971.00	-13.3	-23.8	16.534
444.5	5972.50	-13.3	-23.8	16.498
444.3	5974.00	-13.3	-23.8	16.472
444.1	5978.00	-13.3	-23.8	16.447
443.9	5981.00	-13.3	-23.9	16.426
443.7	5986.00	-13.4	-23.9	16.400
443.5	5990.00	-13.4	-23.9	16.375
443.3	5993.00	-13.4	-24.0	16.349
443.1	5997.00	-13.4	-24.0	16.313
442.9	6003.90	-13.4	-24.1	16.282
442.7	6006.90	-13.4	-24.5	16.246
442.5	6009.90	-13.3	-24.8	16.215
442.3	6012.90	-13.4	-24.9	16.195
442.1	6015.90	-13.4	-25.1	16.174
441.8	6018.90	-13.4	-25.3	16.164
441.6	6021.90	-13.4	-25.5	16.159
441.4	6024.90	-13.4	-25.6	16.164
441.2	6027.90	-13.5	-25.7	16.164
441.0	6030.90	-13.5	-25.8	16.169
440.8	6036.30	-13.5	-25.8	16.169
440.6	6041.80	-13.6	-25.8	16.169
440.4	6044.50	-13.6	-25.9	16.174
440.2	6047.20	-13.6	-25.9	16.174
440.0	6049.80	-13.7	-25.9	16.184
439.8	6053.30	-13.7	-25.9	16.195
439.6	6056.80	-13.8	-25.9	16.200
439.4	6060.30	-13.8	-25.9	16.210
439.2	6063.80	-13.8	-25.9	16.215
439.0	6068.80	-13.8	-26.0	16.210
438.8	6073.80	-13.9	-26.0	16.205
438.6	6076.50	-13.9	-26.0	16.200
438.4	6079.20	-13.9	-26.1	16.195
438.2	6082.00	-14.0	-26.2	16.190
438.0	6084.70	-14.0	-26.2	16.184
437.8	6088.20	-14.0	-26.3	16.184
437.6	6091.70	-14.1	-26.4	16.179
437.4	6096.10	-14.1	-26.5	16.179
437.2	6100.50	-14.1	-26.5	16.174
437.0	6104.90	-14.1	-26.6	16.164
436.8	6109.30	-14.2	-26.6	16.154
436.6	6113.60	-14.2	-26.7	16.148
436.3	6115.10	-14.2	-26.7	16.138
436.1	6116.60	-14.2	-26.7	16.133
435.9	6119.60	-14.3	-26.8	16.128
435.7	6122.60	-14.3	-26.8	16.128
435.5	6126.60	-14.4	-26.9	16.123
435.2	6130.60	-14.4	-26.9	16.123
435.0	6133.60	-14.4	-26.9	16.118
434.8	6137.60	-14.5	-27.0	16.112
434.6	6141.20	-14.5	-27.0	16.107
434.4	6144.80	-14.5	-27.0	16.097
434.1	6148.40	-14.5	-27.0	16.087
433.9	6151.90	-14.6	-27.0	16.071
433.7	6155.50	-14.6	-27.0	16.061
433.5	6159.00	-14.6	-27.1	16.046
433.3	6162.50	-14.6	-27.1	16.025
433.1	6166.00	-14.6	-27.1	16.009
432.9	6169.50	-14.6	-27.1	15.989
432.7	6174.50	-14.6	-27.2	15.968
432.6	6179.50	-14.6	-27.3	15.943
432.4	6181.50	-14.6	-27.4	15.912
432.2	6183.50	-14.6	-27.5	15.881
432.0	6186.90	-14.6	-27.6	15.850
431.8	6190.40	-14.6	-27.6	15.824
431.6	6193.40	-14.6	-27.7	15.799
431.5	6196.40	-14.6	-27.9	15.778
431.3	6200.00	-14.6	-28.0	15.752
431.1	6203.50	-14.6	-28.0	15.732
430.9	6207.10	-14.7	-28.1	15.716
430.7	6210.70	-14.7	-28.2	15.706
430.5	6214.20	-14.7	-28.3	15.696
430.3	6217.80	-14.7	-28.3	15.691
430.1	6221.40	-14.8	-28.4	15.685
429.9	6224.30	-14.8	-28.4	15.685
429.7	6227.30	-14.8	-28.5	15.680
429.5	6231.30	-14.8	-28.6	15.675
429.4	6234.30	-14.9	-28.6	15.670
429.2	6237.80	-14.9	-28.6	15.665
429.0	6241.30	-14.9	-28.7	15.665
428.8	6244.80	-15.0	-28.7	15.665
428.5	6248.30	-15.0	-28.8	15.670
428.3	6251.80	-15.0	-28.8	15.675
428.1	6255.30	-15.1	-28.8	15.691
427.9	6258.30	-15.1	-28.9	15.706
427.7	6262.20	-15.1	-28.9	15.716
427.5	6265.20	-15.2	-29.0	15.727
427.3	6268.20	-15.2	-29.0	15.742
427.1	6271.60	-15.2	-29.0	15.752
426.9	6274.90	-15.2	-29.1	15.768
426.7	6278.20	-15.3	-29.1	15.788
426.5	6281.50	-15.3	-29.1	15.814
426.3	6284.90	-15.3	-29.2	15.840
426.1	6288.20	-15.4	-29.2	15.871
425.9	6291.20	-15.4	-29.2	15.896
425.7	6294.20	-15.4	-29.2	15.922
425.5	6297.10	-15.5	-29.3	15.948
425.4	6300.10	-15.5	-29.3	15.968
425.2	6303.10	-15.5	-29.4	15.989
425.0	6306.10	-15.6	-29.4	16.004
424.8	6311.10	-15.6	-29.4	16.025
424.6	6316.10	-15.6	-29.5	16.040
424.5	6317.60	-15.7	-29.5	16.061
424.3	6319.10	-15.7	-29.5	16.087
424.1	6322.10	-15.7	-29.5	16.107
423.9	6325.10	-15.7	-29.6	16.123
423.8	6329.10	-15.8	-29.6	16.143
423.6	6332.10	-15.8	-29.6	16.164
423.4	6335.00	-15.8	-29.6	16.184
423.2	6338.00	-15.8	-29.6	16.205
423.1	6344.00	-15.8	-29.7	16.226
422.9	6347.00	-15.9	-29.7	16.246
422.7	6349.30	-15.9	-29.7	16.262
422.6	6351.50	-15.9	-29.8	16.282
422.4	6353.70	-15.9	-29.8	16.303
422.2	6356.00	-15.9	-29.8	16.323
422.0	6359.60	-16.0	-29.8	16.344
421.9	6363.30	-16.0	-29.9	16.359
421.7	6367.00	-16.0	-29.9	16.380
421.5	6370.60	-16.0	-29.9	16.400
421.3	6374.30	-16.0	-30.0	16.421
421.2	6377.90	-16.1	-30.0	16.442
421.0	6379.40	-16.0	-30.0	16.462
420.8	6380.90	-16.1	-30.1	16.483
420.6	6383.90	-16.1	-30.1	16.498
420.5	6386.90	-16.1	-30.2	16.514
420.3	6389.90	-16.1	-30.3	16.529
420.1	6392.90	-16.2	-30.3	16.545
419.9	6395.90	-16.2	-30.3	16.565
419.8	6398.90	-16.2	-30.3	16.591
419.6	6403.90	-16.2	-30.4	16.611
419.4	6408.80	-16.2	-30.4	16.632
419.3	6411.10	-16.3	-30.5	16.658
419.1	6413.30	-16.3	-30.5	16.678
418.9	6415.60	-16.3	-30.5	16.704
418.8	6417.80	-16.3	-30.6	16.725
418.6	6420.30	-16.4	-30.6	16.745
418.5	6422.80	-16.4	-30.6	16.766
418.3	6425.80	-16.4	-30.7	16.786
418.1	6428.80	-16.4	-30.7	16.807
418.0	6434.80	-16.5	-30.7	16.833
417.8	6435.80	-16.5	-30.8	16.853
417.7	6436.80	-16.5	-30.8	16.874
417.5	6439.80	-16.5	-30.8	16.889
417.4	6443.70	-16.5	-30.9	16.899
417.2	6445.70	-16.5	-30.9	16.915
417.0	6448.70	-16.6	-30.9	16.925
416.9	6451.70	-16.6	-31.0	16.930
416.7	6454.70	-16.6	-31.0	16.935
416.6	6458.00	-16.6	-31.0	16.941
416.4	6461.40	-16.7	-31.1	16.946
416.3	6464.70	-16.7	-31.1	16.951
416.1	6467.30	-16.7	-31.1	16.951
416.0	6470.00	-16.8	-31.1	16.951
415.8	6472.60	-16.8	-31.2	16.946
415.7	6475.20	-16.8	-31.2	16.941
415.5	6477.90	-16.8	-31.2	16.935
415.3	6480.50	-16.9	-31.2	16.930
415.2	6483.10	-16.9	-31.2	16.920
415.0	6485.80	-16.9	-31.3	16.915
414.9	6488.40	-16.9	-31.3	16.905
414.7	6491.00	-17.0	-31.3	16.894
414.6	6493.70	-17.0	-31.3	16.889
414.4	6496.30	-17.0	-31.4	16.879
414.3	6499.00	-17.0	-31.4	16.874
414.1	6501.60	-17.0	-31.4	16.863
413.9	6504.60	-17.1	-31.4	16.858
413.8	6507.60	-17.1	-31.4	16.853
413.6	6510.60	-17.1	-31.5	16.848
413.5	6513.60	-17.1	-31.5	16.843
413.3	6516.50	-17.2	-31.5	16.843
413.1	6519.50	-17.2	-31.6	16.838
413.0	6522.50	-17.2	-31.6	16.833
412.8	6525.50	-17.2	-31.6	16.827
412.7	6528.50	-17.3	-31.6	16.822
412.5	6531.50	-17.3	-31.6	16.817
412.3	6534.50	-17.3	-31.7	16.817
412.2	6537.50	-17.3	-31.7	16.817
412.0	6539.50	-17.4	-31.7	16.812
411.9	6543.50	-17.4	-31.7	16.812
411.7	6546.20	-17.4	-31.8	16.812
411.6	6549.00	-17.5	-31.8	16.807
411.4	6551.70	-17.5	-31.8	16.807
411.2	6554.40	-17.5	-31.8	16.802
411.1	6557.20	-17.5	-31.8	16.797
410.9	6559.90	-17.6	-31.8	16.791
410.8	6562.70	-17.6	-31.9	16.791
410.6	6565.40	-17.6	-31.9	16.786
410.5	6567.40	-17.6	-31.9	16.786
410.3	6571.40	-17.7	-31.9	16.786
410.2	6575.40	-17.7	-31.9	16.781
410.0	6576.90	-17.7	-31.9	16.781
409.9	6578.40	-17.8	-32.0	16.771
409.7	6581.40	-17.8	-32.0	16.761
409.6	6584.40	-17.8	-32.0	16.750
409.4	6587.30	-17.8	-32.0	16.745
409.2	6590.30	-17.9	-32.0	16.735
409.1	6593.20	-17.9	-32.1	16.730
408.9	6596.00	-17.9	-32.1	16.725
408.8	6598.80	-17.9	-32.1	16.719
408.6	6601.60	-18.0	-32.1	16.719
408.5	6604.50	-18.0	-32.1	16.719
408.3	6607.30	-18.0	-32.2	16.714
408.2	6609.80	-18.0	-32.2	16.714
408.0	6612.30	-18.1	-32.2	16.719
407.9	6615.30	-18.1	-32.2	16.730
407.7	6618.30	-18.1	-32.3	16.735
407.6	6621.30	-18.1	-32.3	16.745
407.4	6624.20	-18.2	-32.3	16.761
407.2	6627.20	-18.2	-32.3	16.776
407.1	6633.20	-18.2	-32.3	16.791
406.9	6636.20	-18.2	-32.3	16.807
406.7	6637.70	-18.3	-32.4	16.822
406.6	6639.20	-18.3	-32.4	16.838
406.4	6642.20	-18.4	-32.4	16.848
406.3	6645.20	-18.4	-32.4	16.863
406.1	6647.90	-18.4	-32.4	16.879
405.9	6650.70	-18.4	-32.5	16.899
405.8	6653.40	-18.4	-32.5	16.920
405.6	6656.20	-18.5	-32.5	16.935
405.5	6662.10	-18.5	-32.5	16.951
405.3	6665.10	-18.5	-32.5	16.966
405.2	6666.10	-18.5	-32.6	16.987
405.0	6667.10	-18.6	-32.6	17.008
404.9	6670.10	-18.6	-32.6	17.028
404.7	6673.10	-18.6	-32.6	17.049
404.6	6676.10	-18.6	-32.6	17.069
404.4	6679.10	-18.6	-32.6	17.095
404.2	6682.10	-18.7	-32.7	17.116
404.1	6685.10	-18.7	-32.7	17.141
403.9	6690.10	-18.7	-32.7	17.162
403.8	6693.00	-18.7	-32.7	17.182
403.6	6695.00	-18.8	-32.8	17.203
403.5	6697.00	-18.8	-32.8	17.224
403.3	6699.00	-18.8	-32.9	17.239
403.2	6701.50	-18.8	-32.9	17.254
403.0	6704.00	-18.9	-32.9	17.265
402.9	6707.00	-18.9	-32.9	17.275
402.8	6710.00	-18.9	-32.9	17.285
402.6	6714.00	-18.9	-33.0	17.290
402.5	6718.00	-18.9	-33.0	17.296
402.3	6720.80	-18.9	-33.0	17.301
402.2	6723.60	-19.0	-33.0	17.306
402.0	6726.40	-19.0	-33.1	17.311
401.9	6729.10	-19.0	-33.1	17.316
401.7	6731.90	-19.0	-33.1	17.326
401.6	6734.70	-19.0	-33.2	17.332
401.4	6737.50	-19.1	-33.2	17.347
401.2	6740.30	-19.1	-33.2	17.357
401.1	6743.10	-19.1	-33.2	17.373
400.9	6745.90	-19.1	-33.3	17.383
400.8	6748.90	-19.1	-33.4	17.393
400.6	6751.50	-19.1	-33.4	17.409
400.5	6754.10	-19.2	-33.5	17.424
400.3	6756.80	-19.2	-33.5	17.445
400.2	6759.40	-19.2	-33.5	17.465
400.0	6762.00	-19.2	-33.6	17.491
399.8	6764.70	-19.3	-33.6	17.512
399.7	6767.30	-19.3	-33.7	17.532
399.5	6769.90	-19.3	-33.7	17.553
399.4	6772.50	-19.3	-33.8	17.579
399.2	6775.20	-19.3	-33.8	17.599
399.1	6777.80	-19.4	-33.8	17.615
398.9	6780.80	-19.4	-33.9	17.630
398.8	6783.80	-19.4	-33.9	17.651
398.6	6786.30	-19.4	-33.9	17.671
398.5	6788.80	-19.4	-33.9	17.692
398.3	6792.30	-19.5	-34.0	17.712
398.1	6795.80	-19.5	-34.0	17.733
398.0	6799.70	-19.5	-34.0	17.748
397.8	6803.70	-19.5	-34.1	17.764
397.7	6805.40	-19.5	-34.1	17.779
397.5	6807.10	-19.6	-34.1	17.789
397.4	6808.70	-19.6	-34.1	17.805
397.2	6811.70	-19.6	-34.1	17.815
397.1	6814.70	-19.6	-34.2	17.820
396.9	6817.20	-19.6	-34.2	17.831
396.8	6819.70	-19.7	-34.2	17.836
396.6	6822.70	-19.7	-34.2	17.841
396.5	6825.40	-19.7	-34.2	17.846
396.3	6828.20	-19.8	-34.3	17.856
396.2	6830.90	-19.8	-34.3	17.856
396.0	6833.60	-19.8	-34.3	17.861
395.9	6836.60	-19.8	-34.3	17.872
395.7	6839.60	-19.9	-34.3	17.877
395.6	6842.60	-19.9	-34.4	17.887
395.4	6845.60	-19.9	-34.4	17.898
395.3	6848.60	-19.9	-34.4	17.908
395.1	6851.60	-20.0	-34.4	17.923
394.9	6854.60	-20.0	-34.4	17.934
394.8	6857.60	-20.0	-34.5	17.944
394.6	6860.60	-20.0	-34.5	17.959
394.5	6863.60	-20.1	-34.5	17.970
394.3	6866.50	-20.1	-34.5	17.985
394.2	6869.50	-20.1	-34.6	17.995
394.0	6872.50	-20.1	-34.6	18.006
393.9	6875.50	-20.2	-34.6	18.016
393.7	6878.00	-20.2	-34.6	18.021
393.6	6880.50	-20.2	-34.6	18.031
393.4	6885.00	-20.2	-34.6	18.031
393.3	6889.50	-20.2	-34.6	18.036
393.1	6891.90	-20.3	-34.6	18.036
392.9	6894.20	-20.3	-34.6	18.031
392.8	6896.60	-20.3	-34.6	18.031
392.6	6899.00	-20.3	-34.6	18.031
392.5	6901.30	-20.4	-34.6	18.036
392.3	6903.70	-20.4	-34.6	18.042
392.2	6906.10	-20.4	-34.6	18.047
392.0	6908.40	-20.4	-34.6	18.052
391.9	6912.10	-20.4	-34.6	18.052
391.7	6915.70	-20.4	-34.6	18.057
391.6	6919.40	-20.5	-34.6	18.057
391.4	6921.80	-20.5	-34.6	18.052
391.3	6924.20	-20.5	-34.6	18.052
391.1	6926.70	-20.5	-34.6	18.052
391.0	6929.10	-20.6	-34.6	18.047
390.9	6931.50	-20.6	-34.6	18.047
390.7	6933.90	-20.6	-34.6	18.042
390.6	6936.30	-20.6	-34.6	18.042
390.4	6939.30	-20.6	-34.6	18.031
390.3	6944.30	-20.7	-34.6	18.021
390.1	6947.30	-20.7	-34.6	18.006
390.0	6948.80	-20.7	-34.6	17.995
389.9	6950.30	-20.7	-34.6	17.980
389.7	6952.30	-20.7	-34.6	17.964
389.6	6954.90	-20.8	-34.6	17.949
389.5	6957.40	-20.8	-34.7	17.939
389.3	6960.00	-20.8	-34.7	17.923
389.2	6962.60	-20.8	-34.7	17.913
389.0	6965.20	-20.9	-34.7	17.898
388.9	6967.70	-20.9	-34.7	17.887
388.8	6970.30	-20.9	-34.8	17.877
388.6	6972.90	-20.9	-34.8	17.867
388.5	6975.40	-20.9	-34.8	17.861
388.4	6978.00	-21.0	-34.8	17.856
388.2	6980.60	-21.0	-34.8	17.851
388.1	6983.20	-21.0	-34.9	17.851
388.0	6985.70	-21.0	-34.9	17.851
387.8	6988.30	-21.1	-34.9	17.851
387.7	6990.90	-21.1	-34.9	17.856
387.6	6993.40	-21.1	-34.9	17.861
387.4	6996.00	-21.1	-35.0	17.867
387.3	6998.60	-21.1	-35.0	17.877
387.2	7001.20	-21.2	-35.0	17.882
387.0	7003.10	-21.2	-35.0	17.887
386.9	7006.10	-21.2	-35.0	17.892
386.8	7009.10	-21.2	-35.0	17.898
386.7	7011.10	-21.3	-35.1	17.903
386.5	7013.10	-21.3	-35.1	17.908
386.4	7016.10	-21.3	-35.1	17.908
386.3	7021.10	-21.3	-35.1	17.908
386.1	7023.10	-21.4	-35.1	17.908
386.0	7025.40	-21.4	-35.1	17.913
385.9	7027.60	-21.4	-35.1	17.913
385.8	7029.90	-21.4	-35.1	17.918
385.6	7032.10	-21.4	-35.1	17.923
385.5	7034.40	-21.4	-35.2	17.934
385.4	7036.70	-21.5	-35.2	17.939
385.3	7038.90	-21.5	-35.2	17.949
385.1	7041.20	-21.5	-35.2	17.954
385.0	7043.40	-21.5	-35.2	17.944
384.9	7045.70	-21.6	-35.3	17.923
384.8	7048.00	-21.6	-35.3	17.877
384.6	7050.20	-21.6	-35.3	17.815
384.5	7052.50	-21.6	-35.3	17.738
384.4	7054.70	-21.6	-35.3	17.661
384.3	7057.00	-21.7	-35.4	17.579
384.1	7059.00	-21.7	-35.4	17.496
384.0	7061.50	-21.7	-35.4	17.414
383.9	7064.00	-21.7	-35.4	17.332
383.8	7069.00	-21.8	-35.4	21.735
383.6	7070.80	-21.8	-35.5	71.652
383.5	7072.50	-21.8	-35.5	180.416
383.4	7074.30	-21.8	-35.5	361.001
383.2	7076.10	-21.8	-35.5	628.954
383.1	7077.90	-21.9	-35.6	999.616
383.0	7080.40	-21.9	-35.6	1487.813
382.9	7082.90	-21.9	-35.6	2107.790
382.7	7085.40	-21.9	-35.6	2873.190
382.6	7087.90	-21.9	-35.6	3797.096
382.5	7090.50	-21.9	-35.6	4866.290
382.4	7093.10	-21.9	-35.5	6067.924
382.2	7095.70	-22.0	-35.4	7389.520
382.1	7098.30	-22.0	-35.3	8818.944
382.0	7100.90	-22.0	-35.2	10344.419
381.9	7102.90	-22.0	-35.1	11935.749
381.7	7104.80	-22.0	-35.0	13563.774
381.6	7107.10	-22.0	-34.3	15200.323
381.5	7109.40	-22.1	-33.6	16818.219
381.4	7111.70	-22.1	-32.8	18391.265
381.3	7114.00	-22.1	-32.1	19894.218
381.1	7116.30	-22.1	-31.3	21302.781
381.0	7118.60	-22.1	-30.6	22593.578
380.9	7120.90	-22.1	-32.8	23744.153
380.8	7123.20	-22.2	-35.0	24732.945
380.7	7125.50	-22.2	-35.0	25564.976
380.6	7127.80	-22.2	-35.0	26245.215
380.4	7129.80	-22.2	-35.0	26778.564
380.3	7131.90	-22.2	-35.0	27169.856
380.2	7134.00	-22.2	-35.0	27423.873
380.1	7136.10	-22.2	-35.0	27545.328
380.0	7138.10	-22.2	-35.0	27538.861
379.9	7140.20	-22.3	-35.1	27409.067
379.8	7142.30	-22.3	-35.1	27160.457
379.6	7144.30	-22.3	-35.1	26797.501
379.5	7146.40	-22.3	-35.1	26324.598
379.4	7148.50	-22.3	-35.1	25746.065
379.3	7150.50	-22.3	-35.2	25073.136
379.2	7152.60	-22.3	-35.3	24316.708
379.1	7154.70	-22.3	-35.3	23487.373
379.0	7156.70	-22.3	-35.4	22595.415
378.9	7158.80	-22.4	-35.5	21650.823
378.8	7160.90	-22.4	-35.5	20663.281
378.7	7162.90	-22.4	-35.6	19642.202
378.6	7165.00	-22.4	-35.6	18596.688
378.5	7167.10	-22.4	-35.7	17535.559
378.4	7169.10	-22.4	-35.8	16467.358
378.3	7171.20	-22.4	-35.8	15400.365
378.2	7173.30	-22.4	-35.9	14342.560
378.1	7175.30	-22.4	-36.0	13301.675
377.9	7177.40	-22.4	-36.0	12285.170
377.8	7179.50	-22.4	-36.1	11300.251
377.7	7181.50	-22.4	-36.2	10346.909
377.6	7183.60	-22.4	-36.2	9425.159
377.5	7185.60	-22.4	-36.4	8534.991
377.4	7188.60	-22.4	-36.6	7676.405
377.3	7190.60	-22.4	-36.7	6849.415
377.2	7192.60	-22.4	-36.9	6054.013
377.1	7194.60	-22.4	-36.9	5290.197
377.0	7196.60	-22.4	-36.9	4559.697
376.9	7200.60	-22.5	-36.9	3864.251
376.8	7201.90	-22.5	-37.0	3205.588
376.7	7203.20	-22.4	-37.0	2585.421
376.6	7204.60	-22.5	-37.2	2005.442
376.5	7206.50	-22.4	-37.5	1467.297
376.4	7208.50	-22.4	-37.7	972.608
376.3	7210.20	-22.4	-37.9	522.948
376.2	7211.90	-22.5	-38.2	120.457
376.1	7213.50	-22.5	-38.5	236.788
376.0	7215.60	-22.5	-38.6	545.326
375.9	7217.60	-22.5	-38.7	808.619
375.8	7219.70	-22.5	-38.8	1027.787
375.7	7221.70	-22.5	-38.9	1204.236
375.6	7223.70	-22.5	-39.0	1339.494
375.4	7225.80	-22.6	-39.1	1436.909
375.3	7227.80	-22.6	-39.1	1499.954
375.2	7229.90	-22.6	-39.2	1532.174
375.1	7231.90	-22.6	-39.3	1537.184
375.0	7234.00	-22.6	-39.4	1518.664
374.9	7236.00	-22.6	-39.5	1480.318
374.8	7238.00	-22.6	-39.6	1425.879
374.7	7240.10	-22.6	-39.7	1359.099
374.6	7242.10	-22.7	-39.8	1283.702
374.5	7244.20	-22.7	-39.9	1203.398
374.4	7246.20	-22.7	-40.0	1119.487
374.3	7248.30	-22.7	-40.1	1033.199
374.2	7250.30	-22.7	-40.2	945.713
374.1	7252.40	-22.7	-40.3	858.129
374.0	7254.40	-22.8	-40.4	771.496
373.9	7256.40	-22.8	-40.3	686.793
373.8	7260.40	-22.8	-40.4	604.945
373.7	7262.20	-22.8	-40.2	526.806
373.6	7264.00	-22.8	-40.0	453.174
373.5	7265.90	-22.8	-39.9	384.773
373.4	7267.70	-22.8	-39.7	322.273
373.3	7269.50	-22.8	-39.5	266.287
373.2	7271.30	-22.8	-39.4	216.715
373.1	7273.50	-22.8	-39.0	173.409
373.0	7275.60	-22.8	-38.7	136.158
372.9	7277.70	-22.8	-38.4	104.700
372.8	7279.90	-22.8	-38.4	78.756
372.7	7282.00	-22.8	-38.5	58.019
372.6	7284.10	-22.8	-38.5	42.169
372.5	7286.20	-22.8	-38.5	30.887
372.3	7288.40	-22.8	-38.5	23.752
372.2	7290.50	-22.8	-38.5	19.981
372.1	7292.60	-22.8	-38.6	18.386
372.0	7294.70	-22.8	-38.6	17.867
371.9	7296.90	-22.8	-38.6	17.779
371.8	7299.00	-22.8	-38.6	17.841
371.7	7301.10	-22.8	-38.8	17.898
371.6	7303.30	-22.8	-38.9	17.949
371.5	7305.10	-22.8	-39.0	17.995
371.4	7307.00	-22.8	-39.1	18.031
371.3	7308.80	-22.8	-39.2	18.072
371.2	7310.70	-22.8	-39.3	18.108
371.1	7312.50	-22.9	-39.4	18.150
371.0	7314.40	-22.9	-39.5	18.201
370.9	7316.20	-22.9	-39.6	18.252
370.8	7318.20	-22.9	-39.7	18.294
370.7	7322.20	-22.9	-39.7	18.335
370.6	7324.20	-22.9	-39.8	18.366
370.5	7325.80	-22.9	-39.8	18.397
370.4	7327.50	-22.9	-39.8	18.427
370.3	7329.20	-23.0	-39.7	18.458
370.2	7330.80	-23.0	-39.7	18.484
370.1	7332.50	-23.0	-39.7	18.515
370.0	7334.20	-23.0	-39.7	18.546
369.9	7336.50	-23.0	-39.7	18.582
369.8	7338.80	-23.0	-39.6	18.613
369.7	7341.10	-23.1	-39.6	18.643
369.6	7343.10	-23.1	-39.5	18.664
369.5	7344.10	-23.1	-39.4	18.685
369.4	7345.10	-23.1	-39.2	18.700
369.3	7347.20	-23.1	-39.1	18.710
369.2	7349.30	-23.1	-39.0	18.721
369.1	7351.40	-23.1	-38.9	18.731
369.0	7353.50	-23.1	-38.8	18.741
368.9	7355.60	-23.1	-38.7	18.751
368.8	7357.80	-23.1	-38.5	18.762
368.7	7359.90	-23.1	-38.4	18.767
368.6	7362.00	-23.1	-38.3	18.772
368.5	7364.10	-23.1	-38.2	18.623
368.4	7366.10	-23.2	-38.2	18.427
368.2	7368.10	-23.2	-38.1	19.148
368.1	7370.00	-23.2	-38.1	23.068
368.0	7372.00	-23.2	-38.1	32.451
367.9	7374.00	-23.3	-38.1	48.137
367.8	7376.00	-23.3	-38.0	70.309
367.7	7378.00	-23.3	-38.0	99.277
367.6	7380.30	-23.3	-38.0	135.479
367.5	7382.60	-23.4	-38.0	179.428
367.4	7384.90	-23.4	-38.0	231.670
367.3	7387.10	-23.4	-38.0	292.734
367.2	7389.40	-23.4	-38.0	363.156
