P[mb]	z[m]	T[C]	Td[C]	WS[m/s]
924.0	0.00	24.1	15.9	0.000
923.2	13.50	23.9	16.5	12.913
922.7	27.00	23.7	16.3	13.123
922.1	33.50	23.7	16.2	13.278
921.6	40.00	23.7	16.3	13.360
920.9	46.50	23.7	16.2	13.422
920.3	53.00	23.6	16.1	13.463
919.7	59.00	23.5	16.1	13.520
919.2	65.00	23.4	16.0	13.561
918.6	71.00	23.4	16.0	13.617
918.0	77.00	23.4	16.0	13.689
917.4	83.00	23.4	16.0	13.792
916.9	88.00	23.4	15.9	13.916
916.3	93.00	23.4	16.0	14.044
915.8	96.50	23.4	16.0	14.173
915.3	100.00	23.5	16.0	14.296
914.7	104.50	23.5	16.0	14.404
914.2	108.90	23.5	16.0	14.528
913.7	114.40	23.4	16.0	14.662
913.2	119.90	23.5	15.9	14.780
912.7	124.90	23.6	16.0	14.883
912.2	129.90	23.7	16.1	14.975
911.7	134.90	23.7	16.1	15.053
911.2	139.90	23.7	16.0	15.120
910.6	144.90	23.6	15.9	15.176
910.1	149.90	23.7	15.9	15.222
909.6	154.90	23.8	16.0	15.284
909.1	159.90	23.8	15.9	15.372
908.6	163.90	23.7	15.9	15.464
908.2	167.90	23.6	15.8	15.562
907.7	171.90	23.6	15.7	16.992
907.2	176.90	23.7	15.8	17.213
906.7	181.90	23.6	15.7	17.398
906.3	184.90	23.6	15.7	17.548
905.8	187.90	23.6	15.7	17.676
905.4	192.90	23.7	15.8	17.784
904.9	198.90	23.7	15.8	17.887
904.5	203.90	23.8	15.8	18.047
904.1	206.90	23.8	15.7	18.206
903.6	210.40	23.7	15.7	18.366
903.2	213.90	23.7	15.7	18.520
902.7	218.40	23.7	15.6	18.664
902.2	222.90	23.7	15.6	18.798
901.8	227.90	23.7	15.6	18.916
901.3	232.80	23.7	15.6	19.019
900.9	236.80	23.7	15.5	19.117
900.4	240.80	23.6	15.5	19.199
900.0	244.80	23.6	15.5	19.287
899.6	248.80	23.6	15.5	19.369
899.1	253.10	23.6	15.5	19.441
898.7	257.30	23.6	15.5	19.513
898.3	261.60	23.6	15.4	19.575
897.8	265.80	23.5	15.4	19.641
897.4	269.80	23.5	15.4	19.698
897.0	273.80	23.5	15.4	19.755
896.6	278.80	23.5	15.4	19.806
896.2	281.80	23.5	15.3	19.847
895.9	285.80	23.5	15.4	19.883
895.5	288.80	23.5	15.3	19.909
895.1	291.80	23.5	15.3	19.930
894.8	295.30	23.5	15.3	19.945
894.4	298.80	23.4	15.3	19.955
894.1	301.80	23.4	15.2	19.955
893.7	304.80	23.4	15.2	19.955
893.4	307.80	23.3	15.2	19.955
893.0	311.80	23.4	15.2	19.950
892.7	314.80	23.4	15.2	19.945
892.4	317.80	23.4	15.2	19.935
892.0	321.30	23.4	15.2	19.919
891.7	324.80	23.4	15.2	19.899
891.4	327.80	23.4	15.2	19.873
891.0	330.80	23.4	15.2	19.847
890.7	334.30	23.4	15.1	19.816
890.4	337.80	23.3	15.1	19.780
890.0	341.30	23.3	15.1	19.744
889.7	344.80	23.2	15.0	19.703
889.3	348.30	23.2	15.0	19.662
889.0	351.80	23.2	15.0	19.616
888.6	355.20	23.2	15.0	19.569
888.3	358.70	23.1	15.0	19.523
887.9	362.20	23.2	15.0	19.461
887.6	365.70	23.1	15.0	19.400
887.2	368.70	23.1	14.9	19.338
886.9	371.70	23.1	14.9	19.266
886.5	375.70	23.0	14.9	19.199
886.2	378.70	23.0	14.9	19.127
885.8	381.70	23.0	14.9	19.055
885.5	384.70	22.9	14.8	18.973
885.2	387.70	22.9	14.8	18.890
884.8	390.70	22.9	14.8	18.808
884.5	393.70	22.9	14.8	18.736
884.2	396.70	22.9	14.8	18.669
883.8	400.70	22.9	14.9	18.602
883.5	404.70	22.9	14.9	18.541
883.2	407.70	22.9	14.9	18.484
882.8	411.70	22.8	14.9	18.433
882.5	415.70	22.8	14.9	18.386
882.1	419.70	22.8	14.9	18.350
881.8	423.70	22.8	14.9	18.314
881.4	426.70	22.8	14.8	18.288
881.1	430.20	22.8	14.8	18.263
880.7	433.70	22.8	14.7	18.237
880.3	436.70	22.8	14.7	18.211
880.0	439.70	22.7	14.6	18.196
879.6	442.70	22.8	14.6	18.175
879.3	445.70	22.8	14.6	18.155
878.9	449.70	22.8	14.5	18.139
878.6	452.70	22.8	14.5	18.124
878.2	456.70	22.7	14.5	18.108
877.9	460.70	22.7	14.4	18.098
877.6	464.20	22.7	14.4	18.088
877.2	467.70	22.6	14.3	18.083
876.9	470.60	22.6	14.3	18.072
876.5	473.60	22.6	14.3	18.067
876.2	477.10	22.6	14.3	18.062
875.8	480.60	22.6	14.2	18.062
875.5	484.10	22.6	14.2	18.072
875.1	487.60	22.6	14.2	18.083
874.8	491.10	22.6	14.1	18.098
874.4	494.60	22.6	14.1	18.114
874.1	498.10	22.6	14.1	18.129
873.8	501.60	22.6	14.1	18.139
873.4	505.10	22.6	14.0	18.155
873.1	508.60	22.6	14.0	18.170
872.7	511.60	22.6	14.0	18.180
872.4	514.60	22.5	13.9	18.196
872.1	518.60	22.5	13.9	18.211
871.7	521.60	22.5	13.9	18.232
871.4	524.60	22.4	13.9	18.247
871.1	527.60	22.4	13.8	18.268
870.7	531.10	22.4	13.8	18.288
870.4	534.60	22.4	13.8	18.299
870.1	538.60	22.4	13.8	18.314
869.7	542.10	22.3	13.7	18.324
869.4	545.60	22.3	13.7	18.330
869.1	548.60	22.3	13.7	18.340
868.7	551.60	22.3	13.6	18.350
868.4	553.10	22.2	13.6	18.355
868.0	554.60	22.2	13.6	18.366
867.7	558.10	22.1	13.5	18.371
867.4	561.60	22.2	13.5	18.376
867.0	565.60	22.1	13.4	18.381
866.7	569.60	22.1	13.4	18.376
866.3	572.60	22.1	13.4	18.371
866.0	575.60	22.0	13.4	18.361
865.7	579.10	22.0	13.3	18.345
865.3	582.50	22.0	13.3	18.335
865.0	586.00	22.0	13.3	18.330
864.6	589.50	21.9	13.3	18.324
864.3	593.50	21.9	13.3	18.314
864.0	597.50	21.8	13.3	18.304
863.6	600.50	21.8	13.3	18.294
863.3	604.50	21.8	13.3	18.283
863.0	607.50	21.8	13.3	18.263
862.6	611.50	21.7	13.3	18.247
862.3	614.50	21.7	13.2	18.227
861.9	617.50	21.6	13.2	18.211
861.6	621.50	21.6	13.3	18.191
861.2	624.50	21.6	13.3	18.175
860.9	627.50	21.6	13.3	18.160
860.6	631.50	21.5	13.2	18.150
860.2	634.50	21.5	13.2	18.134
859.9	637.50	21.5	13.2	18.114
859.6	640.50	21.4	13.2	18.098
859.2	644.50	21.4	13.2	18.078
858.9	647.50	21.4	13.2	18.062
858.6	650.50	21.4	13.2	18.047
858.2	653.50	21.3	13.1	18.036
857.9	656.50	21.3	13.1	18.021
857.6	660.50	21.3	13.1	18.016
857.2	663.50	21.2	13.1	18.006
856.9	667.50	21.2	13.1	17.990
856.6	671.50	21.2	13.1	17.980
856.2	674.50	21.1	13.0	17.970
855.9	678.50	21.1	13.0	17.954
855.6	681.50	21.1	13.0	17.939
855.2	684.50	21.1	13.0	17.918
854.9	688.00	21.0	13.0	17.903
854.5	691.40	21.0	13.0	17.882
854.2	694.90	21.0	12.9	17.861
853.9	698.40	20.9	12.9	17.841
853.5	701.90	20.9	12.9	17.815
853.2	705.40	20.9	12.9	17.795
852.9	708.90	20.8	12.9	17.774
852.5	712.40	20.8	12.9	17.753
852.2	715.40	20.8	12.9	17.733
851.9	718.40	20.8	12.9	17.717
851.6	721.90	20.8	12.8	17.697
851.2	725.40	20.7	12.8	17.671
850.9	728.90	20.7	12.8	17.645
850.6	732.40	20.7	12.8	17.615
850.3	735.40	20.6	12.8	17.589
850.0	738.40	20.6	12.8	17.568
849.6	742.40	20.6	12.8	17.548
849.3	745.40	20.6	12.8	17.532
849.0	748.40	20.6	12.8	17.517
848.7	751.40	20.5	12.8	17.507
848.4	754.40	20.5	12.9	17.496
848.0	757.40	20.5	12.8	17.481
847.7	761.40	20.5	12.8	17.465
847.4	764.40	20.4	12.8	17.450
847.1	767.40	20.4	12.8	17.435
846.8	771.40	20.4	12.8	17.424
846.4	774.40	20.4	12.8	17.414
846.1	778.40	20.3	12.8	17.409
845.8	781.40	20.3	12.7	17.414
845.5	784.90	20.3	12.7	17.414
845.1	788.40	20.2	12.7	17.414
844.8	791.90	20.2	12.7	17.404
844.5	795.30	20.2	12.7	17.398
844.2	798.80	20.2	12.7	17.393
843.8	802.30	20.1	12.7	17.378
843.5	805.80	20.1	12.7	17.368
843.2	809.30	20.1	12.6	17.357
842.8	812.80	20.1	12.6	17.352
842.5	816.30	20.0	12.6	17.347
842.2	819.80	20.0	12.6	17.352
841.8	823.30	20.0	12.5	17.352
841.5	826.30	20.0	12.6	17.352
841.2	830.30	19.9	12.6	17.352
840.8	833.30	19.9	12.5	17.342
840.5	836.30	19.8	12.5	17.332
840.2	839.30	19.8	12.5	17.321
839.8	843.30	19.8	12.5	17.321
839.5	846.30	19.8	12.5	17.321
839.1	850.30	19.8	12.4	17.321
838.8	853.30	19.7	12.4	17.316
838.4	857.30	19.7	12.4	17.311
838.1	860.30	19.6	12.4	17.296
837.7	864.30	19.7	12.4	17.280
837.4	868.30	19.6	12.3	17.254
837.0	871.30	19.6	12.4	17.229
836.7	875.30	19.6	12.3	17.208
836.3	878.30	19.5	12.4	17.188
836.0	882.30	19.5	12.3	17.177
835.6	885.30	19.5	12.3	17.167
835.2	889.30	19.5	12.3	17.167
834.8	893.20	19.4	12.3	17.167
834.5	897.20	19.4	12.3	17.162
834.1	902.20	19.4	12.3	17.157
833.7	907.20	19.4	12.3	17.152
833.3	911.20	19.3	12.2	17.146
832.9	915.20	19.3	12.2	17.152
832.5	918.20	19.2	12.2	17.162
832.1	921.20	19.2	12.2	17.172
831.8	925.20	19.2	12.2	17.182
831.4	928.20	19.2	12.2	17.193
831.1	931.20	19.2	12.2	17.203
830.7	934.70	19.2	12.2	17.208
830.4	938.20	19.2	12.2	17.213
830.1	941.70	19.2	12.2	17.218
829.8	945.20	19.1	12.2	17.218
829.4	948.20	19.1	12.2	17.218
829.1	951.20	19.1	12.2	17.213
828.8	954.20	19.1	12.2	17.208
828.5	957.20	19.1	12.2	17.208
828.2	960.70	19.0	12.2	17.203
827.9	964.20	19.0	12.2	17.203
827.6	967.70	19.0	12.1	17.208
827.3	971.20	18.9	12.1	17.218
827.0	973.20	18.9	12.1	17.229
826.6	977.20	18.9	12.1	17.244
826.3	980.20	18.9	12.1	17.260
826.0	983.20	18.8	12.0	17.270
825.7	987.20	18.8	12.0	17.280
825.4	990.10	18.8	12.0	17.290
825.1	993.10	18.8	12.0	17.301
824.8	996.10	18.7	12.0	17.321
824.5	999.10	18.7	12.0	17.342
824.2	1002.10	18.7	12.0	17.362
823.9	1005.10	18.6	11.9	17.383
823.5	1008.10	18.6	12.0	17.409
823.2	1011.10	18.6	11.9	17.429
822.9	1014.60	18.6	11.9	17.450
822.6	1018.10	18.6	11.9	17.471
822.3	1021.60	18.6	11.9	17.486
822.0	1025.10	18.5	11.9	17.501
821.7	1028.10	18.5	11.9	17.522
821.4	1031.10	18.5	11.9	17.537
821.1	1034.60	18.4	11.9	17.553
820.7	1038.10	18.4	11.9	17.568
820.4	1041.10	18.4	11.9	17.584
820.1	1044.10	18.4	11.9	17.599
819.8	1047.10	18.3	11.8	17.615
819.5	1050.10	18.3	11.8	17.630
819.2	1053.60	18.3	11.8	17.635
818.9	1057.10	18.3	11.8	17.640
818.6	1060.10	18.3	11.9	17.635
818.3	1063.10	18.3	11.8	17.625
818.0	1066.10	18.3	11.8	17.620
817.7	1069.10	18.3	11.8	17.609
817.4	1073.10	18.3	11.9	17.594
817.0	1076.10	18.3	11.9	17.584
816.7	1080.10	18.2	11.8	17.573
816.4	1084.10	18.2	11.8	17.563
816.0	1089.00	18.2	11.8	17.548
815.7	1094.00	18.2	11.8	17.532
815.4	1098.00	18.2	11.8	17.507
815.0	1101.00	18.2	11.8	17.481
814.6	1105.00	18.2	11.8	17.460
814.3	1109.00	18.2	11.8	17.440
813.9	1112.00	18.2	11.8	17.419
813.6	1115.00	18.2	11.8	17.409
813.3	1118.00	18.2	11.8	17.393
812.9	1122.00	18.1	11.8	17.383
812.6	1125.00	18.1	11.7	17.368
812.3	1128.50	18.1	11.7	17.347
812.0	1132.00	18.1	11.7	17.326
811.7	1135.50	18.1	11.8	17.301
811.4	1139.00	18.2	11.8	17.275
811.0	1142.00	18.2	11.8	17.249
810.7	1145.00	18.2	11.8	17.229
810.4	1148.50	18.2	11.8	17.203
810.1	1152.00	18.2	11.8	17.188
809.8	1155.00	18.2	11.8	17.172
809.5	1158.00	18.2	11.8	17.157
809.2	1161.00	18.2	11.7	17.146
808.9	1165.00	18.2	11.7	17.136
808.6	1168.00	18.2	11.7	17.131
808.3	1171.00	18.2	11.7	17.126
808.0	1174.00	18.1	11.7	17.126
807.7	1177.90	18.2	11.7	17.126
807.4	1180.90	18.2	11.7	17.131
807.1	1183.90	18.2	11.7	17.141
806.8	1186.90	18.2	11.7	17.152
806.5	1190.40	18.1	11.6	17.162
806.2	1193.90	18.1	11.6	17.177
805.9	1196.90	18.1	11.6	17.188
805.6	1199.90	18.1	11.6	17.203
805.3	1202.90	18.1	11.6	17.213
805.0	1205.90	18.1	11.6	17.213
804.7	1209.40	18.1	11.5	17.213
804.4	1212.90	18.1	11.5	17.213
804.1	1215.90	18.1	11.5	17.213
803.8	1218.90	18.0	11.5	17.213
803.5	1222.40	18.0	11.5	17.213
803.2	1225.90	18.0	11.4	17.213
802.9	1228.90	18.0	11.4	17.218
802.6	1231.90	18.0	11.4	17.218
802.3	1234.90	18.0	11.4	17.218
802.0	1237.90	18.0	11.4	17.218
801.7	1241.30	17.9	11.3	17.224
801.4	1244.70	17.9	11.3	17.224
801.1	1248.10	17.9	11.3	17.229
800.8	1251.50	17.9	11.3	17.234
800.5	1254.90	17.8	11.3	17.244
800.2	1258.40	17.8	11.3	17.249
799.9	1261.90	17.8	11.2	17.260
799.6	1264.90	17.8	11.2	17.265
799.2	1267.80	17.8	11.2	17.265
798.9	1270.80	17.7	11.2	17.260
798.6	1273.80	17.7	11.2	17.254
798.3	1276.80	17.7	11.2	17.244
798.1	1279.80	17.6	11.1	17.239
797.8	1282.80	17.6	11.1	17.229
797.5	1285.80	17.6	11.1	17.218
797.2	1288.80	17.6	11.1	17.208
796.9	1291.80	17.6	11.1	17.193
796.6	1294.80	17.6	11.0	17.177
796.3	1298.80	17.6	11.0	17.162
796.0	1301.80	17.6	11.0	17.136
795.7	1305.80	17.5	11.0	17.116
795.4	1308.80	17.5	11.0	17.090
795.1	1311.80	17.5	10.9	17.064
794.9	1314.80	17.5	10.9	17.044
794.6	1317.80	17.5	10.9	17.023
794.3	1320.80	17.4	10.9	17.002
794.0	1323.80	17.4	10.8	16.982
793.7	1327.80	17.4	10.9	16.961
793.4	1330.80	17.4	10.8	16.935
793.1	1333.80	17.4	10.8	16.910
792.8	1337.80	17.3	10.8	16.879
792.5	1340.80	17.3	10.8	16.853
792.2	1343.80	17.3	10.7	16.827
791.9	1346.80	17.3	10.7	16.807
791.6	1349.80	17.2	10.7	16.791
791.4	1352.80	17.2	10.7	16.776
791.1	1355.70	17.2	10.7	16.761
790.8	1358.70	17.2	10.7	16.745
790.5	1362.20	17.2	10.7	16.730
790.2	1365.70	17.2	10.6	16.714
789.9	1368.70	17.1	10.6	16.694
789.6	1371.70	17.1	10.6	16.673
789.3	1374.70	17.1	10.6	16.653
789.1	1377.70	17.1	10.6	16.637
788.8	1380.20	17.1	10.6	16.632
788.5	1382.70	17.1	10.6	16.622
788.2	1386.20	17.1	10.6	16.617
787.9	1389.70	17.1	10.6	16.611
787.6	1392.70	17.0	10.6	16.601
787.4	1395.70	17.0	10.5	16.596
787.1	1398.70	17.0	10.5	16.586
786.8	1401.70	17.0	10.5	16.575
786.5	1404.70	17.0	10.5	16.570
786.3	1407.70	17.0	10.5	16.570
786.0	1410.70	16.9	10.5	16.565
785.7	1413.70	17.0	10.5	16.570
785.5	1416.70	17.0	10.4	16.581
785.2	1419.70	16.9	10.4	16.591
784.9	1422.70	17.0	10.4	16.606
784.6	1425.70	17.0	10.4	16.617
784.4	1428.70	17.0	10.4	16.627
784.1	1432.20	17.0	10.4	16.642
783.8	1435.70	16.9	10.4	16.653
783.5	1438.60	16.9	10.3	16.663
783.2	1441.60	16.9	10.3	16.673
782.9	1444.60	16.9	10.3	16.683
782.6	1447.60	16.9	10.3	16.694
782.4	1451.10	16.9	10.3	16.704
782.1	1454.60	16.9	10.2	16.709
781.8	1457.60	16.8	10.2	16.714
781.5	1460.60	16.9	10.2	16.714
781.2	1464.10	16.8	10.2	16.714
780.9	1467.60	16.8	10.2	16.714
780.7	1470.60	16.8	10.2	16.704
780.4	1473.60	16.8	10.2	16.704
780.1	1476.60	16.8	10.2	16.699
779.8	1479.60	16.7	10.2	16.694
779.5	1482.60	16.7	10.1	16.694
779.3	1486.60	16.7	10.1	16.689
779.0	1489.60	16.7	10.1	16.683
778.7	1492.60	16.7	10.1	16.668
778.4	1495.60	16.6	10.1	16.658
778.1	1498.60	16.6	10.1	16.642
777.9	1501.60	16.6	10.1	16.632
777.6	1504.60	16.6	10.1	16.622
777.3	1507.60	16.6	10.0	16.611
777.0	1510.60	16.5	10.0	16.601
776.6	1514.60	16.5	10.0	16.596
776.3	1518.60	16.5	10.0	16.591
776.0	1522.50	16.5	10.0	16.575
775.7	1525.50	16.5	10.0	16.560
775.4	1529.50	16.5	10.0	16.539
775.1	1533.50	16.4	9.9	16.514
774.8	1537.50	16.4	9.9	16.493
774.4	1539.50	16.4	9.9	16.467
774.1	1542.50	16.4	9.9	16.442
773.8	1545.50	16.4	9.8	16.416
773.6	1548.50	16.4	9.9	16.385
773.3	1551.50	16.3	9.8	16.354
773.0	1554.50	16.3	9.8	16.313
772.7	1557.50	16.3	9.8	16.272
772.4	1560.50	16.3	9.8	16.226
772.1	1563.50	16.3	9.8	16.184
771.8	1566.50	16.3	9.7	16.143
771.5	1569.50	16.3	9.7	16.112
771.2	1573.00	16.3	9.7	16.087
770.9	1576.50	16.3	9.7	16.066
770.6	1579.50	16.2	9.7	16.040
770.3	1582.50	16.2	9.7	16.009
770.0	1586.50	16.2	9.6	15.979
769.6	1590.50	16.1	9.6	15.948
769.3	1594.00	16.1	9.6	15.917
769.0	1597.50	16.1	9.6	15.896
768.6	1602.50	16.1	9.5	15.876
768.3	1607.40	16.0	9.5	15.865
767.9	1610.40	16.0	9.5	15.865
767.6	1613.40	16.0	9.4	15.865
767.2	1617.40	16.0	9.4	15.860
766.9	1622.40	15.9	9.4	15.855
766.6	1625.40	15.9	9.4	15.840
766.2	1629.40	15.9	9.4	15.819
765.9	1632.40	15.9	9.3	15.793
765.6	1635.40	15.8	9.3	15.773
765.3	1638.40	15.8	9.3	15.757
765.0	1642.40	15.8	9.3	15.752
764.6	1645.40	15.7	9.2	15.742
764.3	1648.40	15.7	9.2	15.737
764.0	1652.40	15.7	9.2	15.727
763.7	1655.40	15.7	9.2	15.721
763.4	1659.40	15.6	9.2	15.721
763.1	1662.40	15.7	9.2	15.721
762.9	1665.40	15.6	9.1	15.721
762.6	1668.90	15.6	9.2	15.721
762.3	1672.40	15.5	9.1	15.721
762.0	1675.40	15.5	9.1	15.721
761.7	1678.40	15.5	9.1	15.721
761.4	1681.90	15.5	9.1	15.727
761.1	1685.30	15.4	9.1	15.732
760.8	1688.30	15.4	9.1	15.737
760.5	1691.30	15.3	9.0	15.747
760.2	1694.30	15.3	9.0	15.757
759.9	1697.30	15.3	9.0	15.763
759.7	1700.80	15.3	9.0	15.757
759.4	1704.30	15.2	9.0	15.747
759.1	1708.30	15.2	9.0	15.737
758.8	1711.30	15.2	9.0	15.727
758.5	1714.30	15.1	9.0	15.727
758.2	1717.30	15.1	9.0	15.727
757.8	1721.30	15.1	8.9	15.727
757.5	1725.30	15.1	9.0	15.737
757.2	1728.30	15.0	8.9	15.747
756.9	1732.30	15.0	8.9	15.773
756.5	1736.30	15.0	8.9	15.799
756.2	1740.30	14.9	8.9	15.829
755.8	1745.30	14.9	8.9	15.855
755.4	1749.30	14.8	8.8	15.886
755.1	1753.30	14.8	8.8	15.927
754.7	1758.30	14.8	8.8	15.979
754.3	1764.20	14.8	8.8	16.035
753.9	1769.20	14.7	8.8	16.087
753.5	1773.20	14.7	8.7	16.128
753.1	1778.20	14.6	8.7	16.148
752.7	1781.20	14.6	8.7	16.159
752.3	1785.20	14.6	8.6	16.169
751.9	1789.20	14.5	8.6	16.184
751.5	1794.20	14.5	8.6	16.200
751.1	1798.20	14.4	8.6	16.210
750.8	1802.20	14.4	8.6	16.210
750.4	1807.20	14.3	8.6	16.190
749.9	1812.20	14.3	8.6	16.154
749.5	1817.20	14.3	8.5	16.102
749.1	1822.20	14.2	8.5	16.030
748.7	1827.70	14.2	8.5	15.943
748.3	1833.20	14.1	8.5	15.850
747.9	1837.20	14.1	8.5	15.768
747.5	1841.10	14.0	8.5	15.696
747.0	1845.60	14.0	8.5	15.639
746.6	1850.10	13.9	8.4	15.593
746.2	1855.10	13.9	8.4	15.546
745.8	1860.10	13.9	8.4	15.490
745.4	1865.10	13.9	8.4	15.418
744.9	1870.10	13.9	8.3	15.341
744.5	1874.60	13.8	8.3	15.264
744.1	1879.10	13.8	8.3	15.192
743.8	1884.10	13.8	8.2	15.135
743.4	1889.10	13.8	8.2	15.099
743.0	1892.10	13.8	8.2	15.089
742.7	1894.10	13.7	8.2	15.094
742.3	1898.10	13.7	8.2	15.099
742.0	1902.10	13.7	8.1	15.099
741.7	1905.10	13.6	8.2	15.094
741.4	1908.10	13.6	8.1	15.073
741.1	1911.10	13.6	8.2	15.053
740.8	1914.10	13.5	8.1	15.037
740.6	1917.00	13.5	8.1	15.032
740.3	1920.00	13.5	8.1	15.042
740.0	1924.00	13.5	8.1	15.058
739.7	1927.00	13.5	8.1	15.078
739.4	1930.00	13.5	8.1	15.104
739.1	1934.00	13.4	8.1	15.135
738.8	1938.00	13.4	8.1	15.156
738.5	1942.00	13.4	8.1	15.171
738.2	1946.00	13.3	8.0	15.181
737.9	1949.00	13.3	8.0	15.186
737.5	1952.00	13.3	8.0	15.207
737.2	1956.00	13.2	7.9	15.228
736.9	1960.00	13.2	8.0	15.253
736.6	1963.50	13.2	7.9	15.274
736.3	1967.00	13.2	7.9	15.279
736.0	1970.50	13.1	7.9	15.264
735.7	1974.00	13.1	7.9	15.238
735.4	1977.00	13.1	7.9	15.202
735.1	1980.00	13.1	7.9	15.166
734.8	1984.00	13.0	7.8	15.130
734.5	1988.00	13.0	7.9	15.099
734.1	1990.90	13.0	7.9	15.078
733.8	1994.90	12.9	7.8	15.058
733.5	1997.90	12.9	7.8	15.042
733.2	2000.90	12.9	7.8	15.022
732.9	2004.90	12.8	7.8	15.001
732.5	2008.90	12.8	7.8	14.965
732.2	2013.90	12.8	7.8	14.934
731.9	2017.90	12.7	7.7	14.903
731.5	2022.90	12.7	7.7	14.873
731.2	2026.90	12.7	7.7	14.857
730.9	2029.90	12.6	7.7	14.857
730.6	2032.90	12.6	7.7	14.857
730.3	2035.90	12.6	7.7	14.867
730.0	2038.90	12.6	7.7	14.878
729.7	2041.90	12.5	7.7	14.883
729.4	2044.90	12.5	7.6	14.878
729.1	2048.90	12.5	7.7	14.862
728.8	2051.90	12.5	7.7	14.842
728.6	2054.90	12.5	7.7	14.811
728.3	2057.90	12.4	7.7	14.780
728.0	2060.90	12.4	7.7	14.749
727.8	2063.80	12.4	7.7	14.723
727.5	2066.80	12.4	7.6	14.703
727.2	2069.80	12.4	7.7	14.687
727.0	2073.30	12.3	7.7	14.672
726.7	2076.80	12.3	7.6	14.646
726.4	2079.80	12.3	7.6	14.620
726.2	2082.80	12.3	7.6	14.595
725.9	2085.30	12.2	7.6	14.569
725.7	2087.80	12.2	7.5	14.543
725.4	2090.80	12.2	7.5	14.528
725.2	2093.80	12.2	7.5	14.512
724.9	2096.80	12.2	7.5	14.492
724.7	2099.80	12.1	7.5	14.471
724.4	2102.80	12.1	7.5	14.446
724.2	2105.80	12.1	7.5	14.415
723.9	2108.80	12.1	7.5	14.379
723.6	2111.80	12.1	7.5	14.338
723.3	2115.30	12.0	7.5	14.291
723.0	2118.80	12.0	7.5	14.250
722.7	2123.80	11.9	7.4	14.209
722.4	2127.80	11.9	7.4	14.168
722.1	2131.80	11.9	7.4	14.121
721.8	2134.70	11.9	7.4	14.060
721.5	2137.70	11.9	7.4	13.993
721.2	2140.70	11.8	7.3	13.921
720.9	2144.70	11.8	7.3	13.849
720.6	2147.70	11.8	7.3	13.782
720.3	2149.70	11.8	7.3	13.720
720.0	2152.70	11.7	7.3	13.664
719.8	2155.70	11.7	7.2	13.617
719.5	2158.70	11.7	7.2	13.571
719.2	2161.70	11.7	7.2	13.535
719.0	2164.70	11.7	7.2	13.489
718.7	2167.70	11.7	7.2	13.437
718.5	2170.70	11.6	7.2	13.386
718.2	2173.70	11.6	7.2	13.324
717.9	2176.70	11.6	7.4	13.268
717.7	2179.70	11.5	7.5	13.211
717.4	2182.20	11.5	7.5	13.165
717.2	2184.70	11.5	7.7	13.123
716.9	2187.70	11.5	7.7	13.082
716.6	2190.70	11.5	7.8	13.057
716.4	2193.70	11.5	7.9	13.026
716.1	2196.70	11.5	7.9	13.000
715.9	2199.70	11.5	7.8	12.964
715.6	2202.70	11.5	7.8	12.933
715.4	2204.60	11.4	7.7	12.902
715.1	2207.60	11.4	7.7	12.871
714.9	2210.60	11.4	7.7	12.846
714.6	2212.60	11.4	7.7	12.825
714.4	2215.60	11.3	7.7	12.815
714.2	2218.60	11.3	7.7	12.810
713.9	2221.60	11.3	7.6	12.815
713.7	2224.60	11.3	7.7	12.815
713.4	2227.60	11.3	8.0	12.810
713.2	2230.60	11.3	8.1	12.810
713.0	2233.60	11.3	8.2	12.799
712.7	2235.60	11.3	8.2	12.794
712.5	2238.60	11.2	8.2	12.784
712.2	2241.60	11.2	8.1	12.774
712.0	2244.60	11.2	8.0	12.769
711.7	2247.60	11.2	7.9	12.763
711.5	2250.60	11.2	7.8	12.763
711.3	2253.60	11.1	7.7	12.758
711.0	2256.60	11.1	7.6	12.763
710.8	2259.60	11.1	7.6	12.763
710.5	2262.60	11.1	7.5	12.763
710.3	2264.60	11.1	7.4	12.758
710.1	2266.60	11.0	7.4	12.753
709.8	2269.60	11.0	7.3	12.748
709.6	2272.60	11.0	7.2	12.738
709.3	2275.50	11.0	7.2	12.727
709.1	2278.50	11.0	7.2	12.722
708.9	2281.00	11.0	7.2	12.707
708.6	2283.50	10.9	7.2	12.691
708.4	2286.50	10.9	7.5	12.671
708.2	2289.50	10.9	7.8	12.650
707.9	2291.50	10.8	8.0	12.630
707.7	2295.00	10.8	8.0	12.609
707.4	2298.50	10.7	8.1	12.588
707.2	2301.00	10.7	8.1	12.568
706.9	2303.50	10.7	8.1	12.542
706.7	2306.50	10.7	8.1	12.522
706.5	2309.50	10.6	8.1	12.501
706.2	2313.00	10.6	8.1	12.486
706.0	2316.50	10.6	8.1	12.470
705.7	2319.50	10.6	8.2	12.460
705.5	2322.50	10.5	8.2	12.444
705.3	2325.50	10.5	8.2	12.444
705.0	2328.50	10.5	8.2	12.439
704.8	2330.50	10.4	8.2	12.444
704.6	2333.50	10.4	8.2	12.444
704.3	2336.50	10.4	8.1	12.444
704.1	2339.50	10.4	8.1	12.450
703.9	2342.40	10.4	8.1	12.450
703.6	2345.40	10.4	8.1	12.460
703.4	2348.40	10.3	8.1	12.465
703.2	2351.40	10.3	8.1	12.470
702.9	2353.90	10.3	8.1	12.475
702.7	2356.40	10.3	8.2	12.480
702.5	2359.40	10.2	8.1	12.480
